"signature"	"BetweennessCentrality"	"gene"	"rank_by_BC"	"PPI_cat"
"HiG_1"	335	"WNT5A"	413	"HiG"
"HiG_1"	6404	"FGF10"	75	"HiG"
"HiG_1"	1206	"ADD1"	258	"HiG"
"HiG_1"	1009	"ANXA3"	352.5	"HiG"
"HiG_1"	1209	"XRN1"	256.5	"HiG"
"HiG_1"	0	"PPP2R3A"	916	"HiG"
"HiG_1"	0	"MAP3K13"	916	"HiG"
"HiG_1"	0	"TNC"	916	"HiG"
"HiG_1"	0	"ARRDC3"	916	"HiG"
"HiG_1"	1145	"CASP6"	300.5	"HiG"
"HiG_1"	1212	"AFF4"	255	"HiG"
"HiG_1"	444	"SEMA3A"	399.5	"HiG"
"HiG_1"	285	"NRP1"	418.5	"HiG"
"HiG_1"	0	"CREM"	916	"HiG"
"HiG_1"	63	"CDK6"	481	"HiG"
"HiG_1"	256	"TIMP3"	422	"HiG"
"HiG_1"	0	"AMIGO2"	916	"HiG"
"HiG_1"	0	"PHLDA1"	916	"HiG"
"HiG_1"	61970	"LUM"	7	"HiG"
"HiG_1"	1	"ARMH4"	661	"HiG"
"HiG_1"	20	"TRIP11"	530	"HiG"
"HiG_1"	0	"UBE2Q2"	916	"HiG"
"HiG_1"	0	"TSPAN3"	916	"HiG"
"HiG_1"	22811	"IQGAP1"	22	"HiG"
"HiG_1"	1137	"DHX38"	314.5	"HiG"
"HiG_1"	0	"TXNL4B"	916	"HiG"
"HiG_1"	976	"CDH11"	356	"HiG"
"HiG_1"	1238	"UNC45B"	249	"HiG"
"HiG_1"	0	"SLC39A6"	916	"HiG"
"HiG_1"	0	"GATA6"	916	"HiG"
"HiG_1"	0	"KRT10"	916	"HiG"
"HiG_1"	0	"IFNAR1"	916	"HiG"
"HiG_1"	1687	"SH3BGRL3"	213	"HiG"
"HiG_1"	1150	"CTTNBP2NL"	285.5	"HiG"
"HiG_1"	13	"POGZ"	549.5	"HiG"
"HiG_1"	1008	"LEFTY1"	354	"HiG"
"HiG_1"	874	"MEIS1"	365	"HiG"
"HiG_1"	0	"RALB"	916	"HiG"
"HiG_1"	1009	"UBXN4"	352.5	"HiG"
"HiG_1"	1135	"NXPH2"	316.5	"HiG"
"HiG_1"	1118	"ARL6IP5"	327.5	"HiG"
"HiG_1"	0	"BOC"	916	"HiG"
"HiG_1"	310	"MARCH6"	416	"HiG"
"HiG_1"	3370	"PLK2"	119	"HiG"
"HiG_1"	28	"PELO"	517.5	"HiG"
"HiG_1"	1	"CRHBP"	661	"HiG"
"HiG_1"	1153	"LIX1"	274	"HiG"
"HiG_1"	0	"YIPF5"	916	"HiG"
"HiG_1"	0	"GABRB2"	916	"HiG"
"HiG_1"	131	"RSPO2"	445	"HiG"
"HiG_1"	6	"NTRK2"	587	"HiG"
"HiG_1"	0	"ZNF462"	916	"HiG"
"HiG_1"	0	"SERPING1"	916	"HiG"
"HiG_1"	4	"AASDHPPT"	605.5	"HiG"
"HiG_1"	147	"MYRF"	440	"HiG"
"HiG_1"	7	"NINL"	577.5	"HiG"
"HiG_1"	0	"MYL9"	916	"HiG"
"HiG_1"	2	"ARID5B"	635	"HiG"
"HiG_1"	540	"PDCD4"	386	"HiG"
"HiG_1"	0	"PRSS23"	916	"HiG"
"HiG_1"	0	"USP15"	916	"HiG"
"HiG_1"	15158	"ANK3"	37	"HiG"
"HiG_1"	920	"DSC2"	362	"HiG"
"HiG_1"	0	"FER"	916	"HiG"
"HiG_1"	78	"CGNL1"	470	"HiG"
"HiG_1"	1255	"MED13L"	246	"HiG"
"HiG_1"	0	"FLT1"	916	"HiG"
"HiG_1"	16076	"NIPBL"	32	"HiG"
"HiG_1"	2215	"ITGA1"	181	"HiG"
"HiG_1"	63	"HHEX"	481	"HiG"
"HiG_1"	0	"PLOD2"	916	"HiG"
"HiG_1"	0	"MSI2"	916	"HiG"
"HiG_1"	1483	"PDLIM3"	221	"HiG"
"HiG_1"	1140	"ADAMTS1"	311	"HiG"
"HiG_1"	0	"KLF10"	916	"HiG"
"HiG_1"	927	"RHOC"	361	"HiG"
"HiG_1"	0	"LONP2"	916	"HiG"
"HiG_1"	0	"FZD7"	916	"HiG"
"HiG_1"	63	"KAT6B"	481	"HiG"
"HiG_1"	0	"NSMCE2"	916	"HiG"
"HiG_1"	52	"SST"	490.5	"HiG"
"HiG_1"	0	"NRG1"	916	"HiG"
"HiG_1"	4766	"PRKAG2"	91	"HiG"
"HiG_1"	4	"DGKI"	605.5	"HiG"
"HiG_1"	0	"TMEM141"	916	"HiG"
"HiG_1"	11	"STC1"	558	"HiG"
"HiG_1"	0	"FBXO17"	916	"HiG"
"HiG_1"	0	"HBE1"	916	"HiG"
"HiG_1"	478	"PDPN"	393	"HiG"
"HiG_1"	1	"RBMS1"	661	"HiG"
"HiG_1"	0	"CAPN2"	916	"HiG"
"HiG_1"	7260	"LRRTM1"	67	"HiG"
"HiG_1"	22774	"FRZB"	23	"HiG"
"HiG_1"	0	"MERTK"	916	"HiG"
"HiG_1"	0	"IGFBP7"	916	"HiG"
"HiG_1"	1130	"ALB"	322	"HiG"
"HiG_1"	172	"TTC14"	434	"HiG"
"HiG_1"	0	"LZTFL1"	916	"HiG"
"HiG_1"	0	"MASP1"	916	"HiG"
"HiG_1"	1	"BDH2"	661	"HiG"
"HiG_1"	3498	"GUCY1A1"	113	"HiG"
"HiG_1"	1041	"HPGD"	349	"HiG"
"HiG_1"	0	"SPINK1"	916	"HiG"
"HiG_1"	2282	"TBXT"	169	"HiG"
"HiG_1"	35015	"COL1A2"	17	"HiG"
"HiG_1"	1762	"TNFRSF11B"	207	"HiG"
"HiG_1"	1167	"VIRMA"	265	"HiG"
"HiG_1"	1553	"COL14A1"	217	"HiG"
"HiG_1"	0	"ZHX1"	916	"HiG"
"HiG_1"	0	"CFL2"	916	"HiG"
"HiG_1"	8	"PCF11"	571	"HiG"
"HiG_1"	3	"KLHDC2"	618.5	"HiG"
"HiG_1"	0	"TSC1"	916	"HiG"
"HiG_1"	0	"ARHGAP42"	916	"HiG"
"HiG_1"	0	"IKBIP"	916	"HiG"
"HiG_1"	1	"TRIM44"	661	"HiG"
"HiG_1"	0	"PPFIBP2"	916	"HiG"
"HiG_1"	0	"CASC4"	916	"HiG"
"HiG_1"	0	"BMERB1"	916	"HiG"
"HiG_1"	10864	"PPIB"	45	"HiG"
"HiG_1"	1	"TERF2IP"	661	"HiG"
"HiG_1"	0	"CCNDBP1"	916	"HiG"
"HiG_1"	0	"COL6A2"	916	"HiG"
"HiG_1"	0	"ZNF91"	916	"HiG"
"HiG_1"	0	"ZNF428"	916	"HiG"
"HiG_1"	1107	"TMEM88"	333.5	"HiG"
"HiG_1"	0	"SOST"	916	"HiG"
"HiG_1"	0	"PAIP1"	916	"HiG"
"HiG_1"	20	"AFAP1L2"	530	"HiG"
"HiG_1"	1	"PPIC"	661	"HiG"
"HiG_1"	0	"DCXR"	916	"HiG"
"HiG_1"	42	"TRH"	501	"HiG"
"HiG_1"	0	"ANKMY2"	916	"HiG"
"HiG_1"	0	"KIAA0232"	916	"HiG"
"HiG_1"	0	"TM4SF1"	916	"HiG"
"HiG_1"	38508	"COL3A1"	16	"HiG"
"HiG_1"	704	"ZNHIT1"	378	"HiG"
"HiG_1"	0	"MAGI3"	916	"HiG"
"HiG_1"	2	"STX8"	635	"HiG"
"HiG_1"	187	"HOOK3"	433	"HiG"
"HiG_1"	0	"CST1"	916	"HiG"
"HiG_1"	5607	"STX18"	84	"HiG"
"HiG_1"	193	"KMT5B"	432	"HiG"
"HiG_1"	0	"ALCAM"	916	"HiG"
"HiG_1"	15	"PAM"	542	"HiG"
"HiG_1"	17	"CEP89"	537.5	"HiG"
"HiG_1"	0	"GABARAP"	916	"HiG"
"HiG_1"	2121	"MYOZ2"	187	"HiG"
"HiG_1"	0	"SDC2"	916	"HiG"
"HiG_1"	10859	"KIF5B"	46	"HiG"
"HiG_1"	0	"AAMDC"	916	"HiG"
"HiG_1"	51	"WDR48"	492.5	"HiG"
"HiG_1"	359	"CALB2"	407	"HiG"
"HiG_1"	0	"TSPAN5"	916	"HiG"
"HiG_1"	1827	"ZNF608"	203	"HiG"
"HiG_1"	568	"PCMTD2"	383	"HiG"
"HiG_1"	3671	"RPL13"	109	"HiG"
"HiG_1"	6218	"GLUL"	77	"HiG"
"HiG_1"	4526	"PCSK1"	94	"HiG"
"HiG_1"	0	"PMP22"	916	"HiG"
"HiG_1"	5	"MARCH3"	595	"HiG"
"HiG_1"	0	"CD164"	916	"HiG"
"HiG_1"	5	"CLTB"	595	"HiG"
"HiG_1"	0	"VPS41"	916	"HiG"
"HiG_1"	7127	"TBX5"	70	"HiG"
"HiG_1"	0	"EFEMP2"	916	"HiG"
"HiG_1"	0	"MAP9"	916	"HiG"
"HiG_1"	4265	"CSRP2"	102	"HiG"
"HiG_1"	8768	"AQP1"	57	"HiG"
"HiG_1"	0	"MSL3"	916	"HiG"
"HiG_1"	3375	"KMT2E"	117	"HiG"
"HiG_1"	0	"PDLIM2"	916	"HiG"
"HiG_1"	0	"FBXO34"	916	"HiG"
"HiG_1"	938	"DAB2"	359	"HiG"
"HiG_1"	1	"PHKB"	661	"HiG"
"HiG_1"	3369	"PPFIBP1"	120	"HiG"
"HiG_1"	0	"ANGPT2"	916	"HiG"
"HiG_1"	682	"EDNRA"	379	"HiG"
"HiG_1"	0	"MAGEF1"	916	"HiG"
"HiG_1"	885	"TLN1"	364	"HiG"
"HiG_1"	0	"DEGS1"	916	"HiG"
"HiG_1"	0	"P3H2"	916	"HiG"
"HiG_1"	0	"PIBF1"	916	"HiG"
"HiG_1"	394	"OS9"	405	"HiG"
"HiG_1"	0	"EPSTI1"	916	"HiG"
"HiG_1"	4	"BASP1"	605.5	"HiG"
"HiG_1"	455	"ITFG1"	397	"HiG"
"HiG_1"	6	"MPDZ"	587	"HiG"
"HiG_1"	47	"DIPK2A"	495	"HiG"
"HiG_1"	1347	"DYNC1I1"	228	"HiG"
"HiG_1"	19	"IFT22"	533.5	"HiG"
"HiG_1"	797	"ARID1A"	372	"HiG"
"HiG_1"	3	"ING3"	618.5	"HiG"
"HiG_1"	0	"OLFML3"	916	"HiG"
"HiG_1"	0	"ARL4D"	916	"HiG"
"HiG_1"	4	"ZMYM4"	605.5	"HiG"
"HiG_1"	0	"NDUFAF3"	916	"HiG"
"HiG_1"	2	"ZKSCAN1"	635	"HiG"
"HiG_1"	96	"IFT88"	463	"HiG"
"HiG_1"	1	"FZD2"	661	"HiG"
"HiG_1"	62	"TRIM55"	483	"HiG"
"HiG_1"	0	"SMARCE1"	916	"HiG"
"HiG_1"	0	"CD151"	916	"HiG"
"HiG_1"	0	"TCTEX1D2"	916	"HiG"
"HiG_1"	49	"MAB21L2"	494	"HiG"
"HiG_1"	1106	"SEMA6D"	336	"HiG"
"HiG_1"	0	"LASP1"	916	"HiG"
"HiG_1"	0	"RUFY1"	916	"HiG"
"HiG_1"	0	"NFKBIZ"	916	"HiG"
"HiG_1"	1449	"NR2F1"	223	"HiG"
"HiG_1"	1148	"SHISA3"	293.5	"HiG"
"HiG_1"	1518	"CUL1"	219	"HiG"
"HiG_1"	5692	"MAF"	83	"HiG"
"HiG_1"	1289	"NRIP1"	242	"HiG"
"HiG_1"	13	"SMDT1"	549.5	"HiG"
"HiG_1"	1836	"NKX2-5"	202	"HiG"
"HiG_1"	0	"YAF2"	916	"HiG"
"HiG_1"	1	"PTTG1IP"	661	"HiG"
"HiG_1"	322	"EFNA5"	415	"HiG"
"HiG_1"	89	"HOXB4"	466.5	"HiG"
"HiG_1"	0	"KRT7"	916	"HiG"
"HiG_1"	7	"COPB2"	577.5	"HiG"
"HiG_1"	0	"H1FX"	916	"HiG"
"HiG_1"	1148	"TCEAL7"	293.5	"HiG"
"HiG_1"	14207	"CADM1"	38	"HiG"
"HiG_1"	676	"PAPPA"	380	"HiG"
"HiG_1"	6	"IP6K2"	587	"HiG"
"HiG_1"	1	"MXI1"	661	"HiG"
"HiG_1"	1	"RAB11FIP1"	661	"HiG"
"HiG_1"	126	"ZNF704"	448	"HiG"
"HiG_1"	0	"FBLN1"	916	"HiG"
"HiG_1"	0	"IRX3"	916	"HiG"
"HiG_1"	734	"HOXB2"	375	"HiG"
"HiG_1"	0	"IDH2"	916	"HiG"
"HiG_1"	7	"COL4A5"	577.5	"HiG"
"HiG_1"	842	"SLIT3"	370	"HiG"
"HiG_1"	0	"SPAG16"	916	"HiG"
"HiG_1"	1151	"IGDCC3"	281	"HiG"
"HiG_1"	1107	"FLRT2"	333.5	"HiG"
"HiG_1"	71	"MRPL40"	475	"HiG"
"HiG_1"	0	"TMEM179B"	916	"HiG"
"HiG_1"	0	"FIGN"	916	"HiG"
"HiG_1"	2287	"NEXN"	165	"HiG"
"HiG_1"	0	"INTU"	916	"HiG"
"HiG_1"	1856	"PARVA"	199	"HiG"
"HiG_1"	0	"RFTN1"	916	"HiG"
"HiG_1"	1334	"ZMIZ1"	231	"HiG"
"HiG_1"	0	"FGG"	916	"HiG"
"HiG_1"	7	"ARHGAP10"	577.5	"HiG"
"HiG_1"	0	"PNRC1"	916	"HiG"
"HiG_1"	1150	"CXCL14"	285.5	"HiG"
"HiG_1"	0	"ENOX2"	916	"HiG"
"HiG_1"	2429	"ZFP36L1"	149	"HiG"
"HiG_1"	1300	"DACT1"	239.5	"HiG"
"HiG_1"	1007	"LIMS1"	355	"HiG"
"HiG_1"	6	"SEC62"	587	"HiG"
"HiG_1"	0	"ISYNA1"	916	"HiG"
"HiG_1"	0	"SPTY2D1"	916	"HiG"
"HiG_1"	0	"TARSL2"	916	"HiG"
"HiG_1"	1215	"PLCB1"	254	"HiG"
"HiG_1"	1118	"HEY1"	327.5	"HiG"
"HiG_1"	0	"NUDT4"	916	"HiG"
"HiG_1"	26	"RERE"	521.5	"HiG"
"HiG_1"	102747	"EZR"	3	"HiG"
"HiG_1"	2145	"ARHGAP6"	186	"HiG"
"HiG_1"	2	"NT5C2"	635	"HiG"
"HiG_1"	0	"CIR1"	916	"HiG"
"HiG_1"	0	"ARL4C"	916	"HiG"
"HiG_1"	31	"FLRT3"	514	"HiG"
"HiG_1"	0	"KRCC1"	916	"HiG"
"HiG_1"	1148	"SERINC3"	293.5	"HiG"
"HiG_1"	642	"SSX2IP"	381	"HiG"
"HiG_1"	1335	"DLK1"	230	"HiG"
"HiG_1"	0	"ARMCX3"	916	"HiG"
"HiG_1"	713	"GYG1"	377	"HiG"
"HiG_1"	3357	"MEF2C"	121	"HiG"
"HiG_1"	0	"ASH2L"	916	"HiG"
"HiG_1"	1149	"ARHGEF3"	289	"HiG"
"HiG_1"	1174	"PTN"	262	"HiG"
"HiG_1"	2284	"DCAF5"	168	"HiG"
"HiG_1"	0	"RIOK3"	916	"HiG"
"HiG_1"	0	"TP53BP2"	916	"HiG"
"HiG_1"	0	"SAMD11"	916	"HiG"
"HiG_1"	0	"BORCS7"	916	"HiG"
"HiG_1"	0	"FAM184A"	916	"HiG"
"HiG_1"	0	"CFAP36"	916	"HiG"
"HiG_1"	1917	"SERINC1"	197	"HiG"
"HiG_1"	0	"ZNF791"	916	"HiG"
"HiG_1"	6	"RBM5"	587	"HiG"
"HiG_1"	9	"GOLGA8B"	566	"HiG"
"HiG_1"	0	"EPB41L3"	916	"HiG"
"HiG_1"	107	"MAP4K4"	453.5	"HiG"
"HiG_1"	0	"KPNA1"	916	"HiG"
"HiG_1"	0	"MAGEH1"	916	"HiG"
"HiG_1"	0	"MBTPS1"	916	"HiG"
"HiG_1"	8175	"ATF3"	60	"HiG"
"HiG_1"	10	"CLUAP1"	561	"HiG"
"HiG_1"	0	"FGD6"	916	"HiG"
"HiG_1"	1141	"PRICKLE1"	308	"HiG"
"HiG_1"	10229	"CTSL"	50	"HiG"
"HiG_1"	18324	"CTSB"	28	"HiG"
"HiG_1"	0	"DLG1"	916	"HiG"
"HiG_1"	1128	"FYB2"	323	"HiG"
"HiG_1"	128617	"ANXA2"	2	"HiG"
"HiG_1"	0	"SMOC2"	916	"HiG"
"HiG_1"	0	"ANXA6"	916	"HiG"
"HiG_1"	0	"FILIP1L"	916	"HiG"
"HiG_1"	0	"SND1"	916	"HiG"
"HiG_1"	0	"WLS"	916	"HiG"
"HiG_1"	95585	"FN1"	5	"HiG"
"HiG_1"	2209	"ITSN2"	182	"HiG"
"HiG_1"	0	"MSRB3"	916	"HiG"
"HiG_1"	1300	"MYH7"	239.5	"HiG"
"HiG_1"	1106	"SHTN1"	336	"HiG"
"HiG_1"	152	"ARID4A"	437.5	"HiG"
"HiG_1"	0	"P3H4"	916	"HiG"
"HiG_1"	1133	"UBE2H"	319.5	"HiG"
"HiG_1"	0	"SORBS2"	916	"HiG"
"HiG_1"	0	"PRPF39"	916	"HiG"
"HiG_1"	1148	"PDLIM7"	293.5	"HiG"
"HiG_1"	762	"SVIL"	373	"HiG"
"HiG_1"	2452	"PLS3"	148	"HiG"
"HiG_1"	0	"CYP20A1"	916	"HiG"
"HiG_1"	13	"ADD3"	549.5	"HiG"
"HiG_1"	1134	"PXK"	318	"HiG"
"HiG_1"	6479	"AKAP9"	73	"HiG"
"HiG_1"	12	"MYOM1"	555	"HiG"
"HiG_1"	0	"MAN1A2"	916	"HiG"
"HiG_1"	2	"RSPO3"	635	"HiG"
"HiG_1"	3519	"CAVIN1"	112	"HiG"
"HiG_1"	0	"SPOCK3"	916	"HiG"
"HiG_1"	1	"PRRC2B"	661	"HiG"
"HiG_1"	0	"FRMD4A"	916	"HiG"
"HiG_1"	0	"STRN3"	916	"HiG"
"HiG_1"	2664	"PLN"	137	"HiG"
"HiG_1"	1141	"ATP2B4"	308	"HiG"
"HiG_1"	0	"GOLGA7"	916	"HiG"
"HiG_1"	1151	"AIG1"	281	"HiG"
"HiG_1"	53541	"TPM1"	9	"HiG"
"HiG_1"	18	"HSD17B11"	535.5	"HiG"
"HiG_1"	0	"FAM217B"	916	"HiG"
"HiG_1"	0	"GYPE"	916	"HiG"
"HiG_1"	0	"ENTPD4"	916	"HiG"
"HiG_1"	168	"REV3L"	436	"HiG"
"HiG_1"	0	"FAM114A1"	916	"HiG"
"HiG_1"	867	"GOLGA8A"	366	"HiG"
"HiG_1"	0	"ZNF33B"	916	"HiG"
"HiG_1"	0	"EMP2"	916	"HiG"
"HiG_1"	122	"HAND2"	449.5	"HiG"
"HiG_1"	236	"PCNT"	426.5	"HiG"
"HiG_1"	0	"RBM23"	916	"HiG"
"HiG_1"	0	"ART5"	916	"HiG"
"HiG_1"	0	"PTPRF"	916	"HiG"
"HiG_1"	0	"ETS2"	916	"HiG"
"HiG_1"	507	"CUX1"	390	"HiG"
"HiG_1"	0	"VPS13A"	916	"HiG"
"HiG_1"	1056	"MYLK"	344	"HiG"
"HiG_1"	0	"C20orf96"	916	"HiG"
"HiG_1"	1101	"NRP2"	338	"HiG"
"HiG_1"	5853	"MYH10"	80	"HiG"
"HiG_1"	1748	"DSC3"	209	"HiG"
"HiG_1"	4508	"PLAGL1"	95	"HiG"
"HiG_1"	0	"PCMTD1"	916	"HiG"
"HiG_1"	285	"ZNF148"	418.5	"HiG"
"HiG_1"	0	"ZNF711"	916	"HiG"
"HiG_1"	0	"ERC1"	916	"HiG"
"HiG_1"	2736	"GSTM3"	136	"HiG"
"HiG_1"	0	"ZNF37A"	916	"HiG"
"HiG_1"	0	"CYB5R3"	916	"HiG"
"HiG_1"	1144	"ZEB1"	302.5	"HiG"
"HiG_1"	58	"TNNI1"	486	"HiG"
"HiG_1"	2	"KIFAP3"	635	"HiG"
"HiG_1"	107	"MACF1"	453.5	"HiG"
"HiG_1"	1790	"AKAP13"	205	"HiG"
"HiG_1"	78	"PJA2"	470	"HiG"
"HiG_1"	31581	"CALD1"	20	"HiG"
"HiG_1"	1150	"SGMS1"	285.5	"HiG"
"HiG_1"	1152	"DMD"	277	"HiG"
"HiG_1"	340	"SMC5"	412	"HiG"
"HiG_1"	0	"ALPK2"	916	"HiG"
"HiG_1"	17314	"KRT19"	30	"HiG"
"HiG_1"	59	"COL6A1"	485	"HiG"
"HiG_1"	0	"APOBEC3C"	916	"HiG"
"HiG_1"	6833	"CD47"	71	"HiG"
"HiG_1"	0	"SCCPDH"	916	"HiG"
"HiG_1"	0	"SDCCAG8"	916	"HiG"
"HiG_1"	2285	"RYR2"	167	"HiG"
"HiG_1"	13	"MTR"	549.5	"HiG"
"HiG_1"	0	"ACTN2"	916	"HiG"
"HiG_1"	1	"SIPA1L2"	661	"HiG"
"HiG_1"	0	"FAM89A"	916	"HiG"
"HiG_1"	1150	"C1orf198"	285.5	"HiG"
"HiG_1"	469	"ACTA1"	394	"HiG"
"HiG_1"	1123	"RHOU"	324	"HiG"
"HiG_1"	4931	"AFDN"	90	"HiG"
"HiG_1"	7980	"H3F3B"	62	"HiG"
"HiG_1"	0	"LEFTY2"	916	"HiG"
"HiG_1"	0	"LYPLAL1"	916	"HiG"
"HiG_1"	15674	"TGFB2"	34	"HiG"
"HiG_1"	0	"GPATCH2"	916	"HiG"
"HiG_1"	0	"LPGAT1"	916	"HiG"
"HiG_1"	52	"PLXNA2"	490.5	"HiG"
"HiG_1"	0	"TULP4"	916	"HiG"
"HiG_1"	0	"MDM4"	916	"HiG"
"HiG_1"	1113	"LMOD1"	331	"HiG"
"HiG_1"	0	"NAV1"	916	"HiG"
"HiG_1"	0	"GINM1"	916	"HiG"
"HiG_1"	0	"TOR1AIP2"	916	"HiG"
"HiG_1"	1132	"SUCO"	321	"HiG"
"HiG_1"	4425	"ATP1B1"	98	"HiG"
"HiG_1"	1116	"TIPRL"	329	"HiG"
"HiG_1"	6	"DCAF6"	587	"HiG"
"HiG_1"	0	"RCSD1"	916	"HiG"
"HiG_1"	1148	"MGST3"	293.5	"HiG"
"HiG_1"	15	"ATF6"	542	"HiG"
"HiG_1"	2335	"CCN2"	158	"HiG"
"HiG_1"	563	"COPA"	384.5	"HiG"
"HiG_1"	1160	"IFI16"	267	"HiG"
"HiG_1"	3	"L3MBTL3"	618.5	"HiG"
"HiG_1"	948	"LMNA"	358	"HiG"
"HiG_1"	0	"CEP85L"	916	"HiG"
"HiG_1"	9	"GOPC"	566	"HiG"
"HiG_1"	6	"SNAPIN"	587	"HiG"
"HiG_1"	0	"S100A14"	916	"HiG"
"HiG_1"	0	"S100A16"	916	"HiG"
"HiG_1"	38827	"S100A10"	15	"HiG"
"HiG_1"	0	"MLLT11"	916	"HiG"
"HiG_1"	0	"PLEKHA1"	916	"HiG"
"HiG_1"	5	"TACC2"	595	"HiG"
"HiG_1"	0	"C1orf54"	916	"HiG"
"HiG_1"	0	"PLEKHO1"	916	"HiG"
"HiG_1"	0	"UFL1"	916	"HiG"
"HiG_1"	40	"EPHA7"	504.5	"HiG"
"HiG_1"	0	"POLR3GL"	916	"HiG"
"HiG_1"	0	"SHOC2"	916	"HiG"
"HiG_1"	0	"IGSF3"	916	"HiG"
"HiG_1"	0	"TSPAN2"	916	"HiG"
"HiG_1"	3374	"PRSS35"	118	"HiG"
"HiG_1"	0	"SLK"	916	"HiG"
"HiG_1"	0	"LRIF1"	916	"HiG"
"HiG_1"	2224	"AHCYL1"	179	"HiG"
"HiG_1"	1844	"COL11A1"	200	"HiG"
"HiG_1"	0	"TRMT13"	916	"HiG"
"HiG_1"	519	"PPDPF"	387.5	"HiG"
"HiG_1"	1111	"CNN3"	332	"HiG"
"HiG_1"	11281	"RPL5"	42	"HiG"
"HiG_1"	5	"OGFRL1"	595	"HiG"
"HiG_1"	1225	"FMR1"	253	"HiG"
"HiG_1"	139	"GTF2B"	443	"HiG"
"HiG_1"	0	"CREG1"	916	"HiG"
"HiG_1"	0	"PKN2"	916	"HiG"
"HiG_1"	0	"LDOC1"	916	"HiG"
"HiG_1"	2302	"LMO4"	161.5	"HiG"
"HiG_1"	4	"ZNHIT6"	605.5	"HiG"
"HiG_1"	0	"BMP5"	916	"HiG"
"HiG_1"	0	"RAP2C"	916	"HiG"
"HiG_1"	0	"GSTA4"	916	"HiG"
"HiG_1"	0	"GNG12"	916	"HiG"
"HiG_1"	247	"GADD45A"	424	"HiG"
"HiG_1"	1547	"GNAS"	218	"HiG"
"HiG_1"	20	"HOOK1"	530	"HiG"
"HiG_1"	73916	"JUN"	6	"HiG"
"HiG_1"	0	"DAB1"	916	"HiG"
"HiG_1"	5735	"PLPP3"	82	"HiG"
"HiG_1"	0	"SSBP3"	916	"HiG"
"HiG_1"	1249	"PLCE1"	247	"HiG"
"HiG_1"	3	"RBP4"	618.5	"HiG"
"HiG_1"	0	"TSHZ2"	916	"HiG"
"HiG_1"	0	"PARD6B"	916	"HiG"
"HiG_1"	0	"PTPN1"	916	"HiG"
"HiG_1"	1151	"EGFL7"	281	"HiG"
"HiG_1"	1149	"IFIT1"	289	"HiG"
"HiG_1"	0	"COL5A1"	916	"HiG"
"HiG_1"	1	"AMOT"	661	"HiG"
"HiG_1"	0	"PLAC9"	916	"HiG"
"HiG_1"	0	"TSC22D3"	916	"HiG"
"HiG_1"	1099	"YIPF3"	339	"HiG"
"HiG_1"	0	"SVBP"	916	"HiG"
"HiG_1"	0	"ZNF503"	916	"HiG"
"HiG_1"	0	"TCEAL1"	916	"HiG"
"HiG_1"	2	"TCEAL3"	635	"HiG"
"HiG_1"	2	"TCEAL5"	635	"HiG"
"HiG_1"	2595	"SDC4"	141	"HiG"
"HiG_1"	0	"HNRNPH2"	916	"HiG"
"HiG_1"	3	"PKIG"	618.5	"HiG"
"HiG_1"	0	"PCDH19"	916	"HiG"
"HiG_1"	1	"SH3BGRL"	661	"HiG"
"HiG_1"	0	"CHD6"	916	"HiG"
"HiG_1"	0	"ITM2A"	916	"HiG"
"HiG_1"	7	"TRAF3IP1"	577.5	"HiG"
"HiG_1"	0	"CCDC167"	916	"HiG"
"HiG_1"	3414	"PBX3"	115	"HiG"
"HiG_1"	1991	"CRB2"	192	"HiG"
"HiG_1"	3	"RABGAP1"	618.5	"HiG"
"HiG_1"	0	"KCTD20"	916	"HiG"
"HiG_1"	0	"PHACTR4"	916	"HiG"
"HiG_1"	44	"RAB14"	498	"HiG"
"HiG_1"	0	"CNTRL"	916	"HiG"
"HiG_1"	0	"TGIF2"	916	"HiG"
"HiG_1"	0	"DLGAP4"	916	"HiG"
"HiG_1"	0	"DKK1"	916	"HiG"
"HiG_1"	1153	"BMPR2"	274	"HiG"
"HiG_1"	0	"SLC39A7"	916	"HiG"
"HiG_1"	0	"COL5A2"	916	"HiG"
"HiG_1"	0	"ECE1"	916	"HiG"
"HiG_1"	345	"MAGED2"	411	"HiG"
"HiG_1"	2	"XPA"	635	"HiG"
"HiG_1"	0	"MAP3K20"	916	"HiG"
"HiG_1"	4	"TSPYL2"	605.5	"HiG"
"HiG_1"	4	"BAMBI"	605.5	"HiG"
"HiG_1"	1378	"MAGED1"	224	"HiG"
"HiG_1"	356	"RND3"	409	"HiG"
"HiG_1"	0	"DDAH2"	916	"HiG"
"HiG_1"	23	"COL4A1"	524.5	"HiG"
"HiG_1"	1	"ACBD5"	661	"HiG"
"HiG_1"	2	"CLCN5"	635	"HiG"
"HiG_1"	207	"CCDC93"	430	"HiG"
"HiG_1"	1154	"GRIPAP1"	271.5	"HiG"
"HiG_1"	0	"NPPB"	916	"HiG"
"HiG_1"	0	"TLE4"	916	"HiG"
"HiG_1"	10	"MBNL2"	561	"HiG"
"HiG_1"	0	"RFK"	916	"HiG"
"HiG_1"	0	"UGGT2"	916	"HiG"
"HiG_1"	0	"RBM3"	916	"HiG"
"HiG_1"	0	"COMMD3"	916	"HiG"
"HiG_1"	18128	"ANXA1"	29	"HiG"
"HiG_1"	0	"DNAJC1"	916	"HiG"
"HiG_1"	0	"GPC6"	916	"HiG"
