"signature"	"BetweennessCentrality"	"gene"	"rank_by_BC"	"PPI_cat"
"HiG_1"	58	"Mcm7"	127	"HiG"
"HiG_1"	0	"Hoxa1"	242.5	"HiG"
"HiG_1"	0	"Ddt"	242.5	"HiG"
"HiG_1"	298	"Prkra"	86	"HiG"
"HiG_1"	9	"Tpm4"	152	"HiG"
"HiG_1"	0	"Gstm5"	242.5	"HiG"
"HiG_1"	0	"Crabp2"	242.5	"HiG"
"HiG_1"	0	"Pafah1b3"	242.5	"HiG"
"HiG_1"	3	"Trim28"	166	"HiG"
"HiG_1"	0	"Snx6"	242.5	"HiG"
"HiG_1"	67	"Adh5"	122.5	"HiG"
"HiG_1"	0	"Tbcb"	242.5	"HiG"
"HiG_1"	1055	"Cdc20"	35	"HiG"
"HiG_1"	713	"Srm"	52	"HiG"
"HiG_1"	0	"Ddah2"	242.5	"HiG"
"HiG_1"	360	"Id3"	75	"HiG"
"HiG_1"	0	"Rala"	242.5	"HiG"
"HiG_1"	0	"Igf2bp1"	242.5	"HiG"
"HiG_1"	548	"Ppp1cb"	62	"HiG"
"HiG_1"	5202	"Hspa8"	5	"HiG"
"HiG_1"	55	"H2afy"	129	"HiG"
"HiG_1"	2	"Slc25a5"	173.5	"HiG"
"HiG_1"	0	"Ppdpf"	242.5	"HiG"
"HiG_1"	475	"Aldoc"	65	"HiG"
"HiG_1"	0	"Igfbp4"	242.5	"HiG"
"HiG_1"	0	"Wsb1"	242.5	"HiG"
"HiG_1"	0	"Pdlim4"	242.5	"HiG"
"HiG_1"	1410	"Hoxb1"	21	"HiG"
"HiG_1"	0	"Tecr"	242.5	"HiG"
"HiG_1"	0	"Dusp6"	242.5	"HiG"
"HiG_1"	782	"Arg1"	48	"HiG"
"HiG_1"	0	"Hnrnph3"	242.5	"HiG"
"HiG_1"	0	"H2afy2"	242.5	"HiG"
"HiG_1"	1130	"Ppa1"	30	"HiG"
"HiG_1"	16	"Csrp2"	145	"HiG"
"HiG_1"	0	"Bzw2"	242.5	"HiG"
"HiG_1"	2	"Sdc1"	173.5	"HiG"
"HiG_1"	932	"Rrm2"	37	"HiG"
"HiG_1"	42	"Slc9a3r1"	133	"HiG"
"HiG_1"	85	"Fam64a"	120.5	"HiG"
"HiG_1"	0	"Dcakd"	242.5	"HiG"
"HiG_1"	406	"Zfp36l1"	67	"HiG"
"HiG_1"	0	"Dek"	242.5	"HiG"
"HiG_1"	0	"Sfxn1"	242.5	"HiG"
"HiG_1"	0	"Dbn1"	242.5	"HiG"
"HiG_1"	366	"Glrx"	72	"HiG"
"HiG_1"	0	"Emb"	242.5	"HiG"
"HiG_1"	297	"Arf4"	88	"HiG"
"HiG_1"	49	"Tkt"	131	"HiG"
"HiG_1"	1	"Bnip3l"	180	"HiG"
"HiG_1"	0	"Acin1"	242.5	"HiG"
"HiG_1"	312	"Laptm4b"	81	"HiG"
"HiG_1"	157	"Ppp1r1a"	112.5	"HiG"
"HiG_1"	0	"Ivns1abp"	242.5	"HiG"
"HiG_1"	2	"Pcbp4"	173.5	"HiG"
"HiG_1"	0	"Lmnb1"	242.5	"HiG"
"HiG_1"	5	"Fbn2"	160.5	"HiG"
"HiG_1"	265	"Psat1"	99.5	"HiG"
"HiG_1"	0	"Hells"	242.5	"HiG"
"HiG_1"	0	"Arl3"	242.5	"HiG"
"HiG_1"	3	"Gsto1"	166	"HiG"
"HiG_1"	133	"Maged1"	116	"HiG"
"HiG_1"	874	"Hsd17b10"	42	"HiG"
"HiG_1"	1	"Prdx4"	180	"HiG"
"HiG_1"	810	"Atp5b"	45	"HiG"
"HiG_1"	25	"Clns1a"	139.5	"HiG"
"HiG_1"	5	"Eif4a3"	160.5	"HiG"
"HiG_1"	829	"Cct8"	44	"HiG"
"HiG_1"	4232	"Hspd1"	8	"HiG"
"HiG_1"	8	"Itm2c"	155.5	"HiG"
"HiG_1"	7563	"Ncl"	2	"HiG"
"HiG_1"	2705	"Hspa5"	12	"HiG"
"HiG_1"	0	"Hat1"	242.5	"HiG"
"HiG_1"	293	"Nop10"	92	"HiG"
"HiG_1"	539	"Meis2"	63	"HiG"
"HiG_1"	1411	"Pcna"	20	"HiG"
"HiG_1"	0	"Fabp5"	242.5	"HiG"
"HiG_1"	1317	"Anxa5"	22	"HiG"
"HiG_1"	0	"Ppid"	242.5	"HiG"
"HiG_1"	0	"Hadh"	242.5	"HiG"
"HiG_1"	2866	"Lef1"	11	"HiG"
"HiG_1"	9	"Cnn3"	152	"HiG"
"HiG_1"	659	"Cyr61"	53	"HiG"
"HiG_1"	0	"Psip1"	242.5	"HiG"
"HiG_1"	0	"Txndc12"	242.5	"HiG"
"HiG_1"	0	"Ift74"	242.5	"HiG"
"HiG_1"	0	"Lrrc42"	242.5	"HiG"
"HiG_1"	728	"Nasp"	51	"HiG"
"HiG_1"	1	"Ebna1bp2"	180	"HiG"
"HiG_1"	138	"Sfpq"	115	"HiG"
"HiG_1"	251	"Stmn1"	103	"HiG"
"HiG_1"	3	"Paics"	166	"HiG"
"HiG_1"	0	"Srsf9"	242.5	"HiG"
"HiG_1"	2	"Fscn1"	173.5	"HiG"
"HiG_1"	0	"Rasl11a"	242.5	"HiG"
"HiG_1"	15	"Tra2a"	147	"HiG"
"HiG_1"	0	"Ptms"	242.5	"HiG"
"HiG_1"	0	"Ldhb"	242.5	"HiG"
"HiG_1"	0	"Bcat1"	242.5	"HiG"
"HiG_1"	0	"Fkbp4"	242.5	"HiG"
"HiG_1"	566	"Arl6ip1"	60.5	"HiG"
"HiG_1"	0	"Mettl9"	242.5	"HiG"
"HiG_1"	0	"Bccip"	242.5	"HiG"
"HiG_1"	0	"Plp2"	242.5	"HiG"
"HiG_1"	0	"Hmgn5"	242.5	"HiG"
"HiG_1"	1198	"Rbbp7"	28	"HiG"
"HiG_1"	260	"Dkc1"	101	"HiG"
"HiG_1"	0	"Prps1"	242.5	"HiG"
"HiG_1"	0	"Sap30"	242.5	"HiG"
"HiG_1"	297	"Jam3"	88	"HiG"
"HiG_1"	0	"Oaf"	242.5	"HiG"
"HiG_1"	5698	"Aldh1a2"	3	"HiG"
"HiG_1"	0	"Nedd4"	242.5	"HiG"
"HiG_1"	1104	"Crabp1"	32	"HiG"
"HiG_1"	2425	"Pkm"	14	"HiG"
"HiG_1"	0	"Tspan3"	242.5	"HiG"
"HiG_1"	286	"Gsta4"	95	"HiG"
"HiG_1"	0	"Ptov1"	242.5	"HiG"
"HiG_1"	0	"Car14"	242.5	"HiG"
"HiG_1"	2	"Gcsh"	173.5	"HiG"
"HiG_1"	61	"Fbl"	125	"HiG"
"HiG_1"	0	"Rangrf"	242.5	"HiG"
"HiG_1"	0	"Ube2r2"	242.5	"HiG"
"HiG_1"	16	"Btg1"	145	"HiG"
"HiG_1"	22	"Pclaf"	141	"HiG"
"HiG_1"	0	"Serbp1"	242.5	"HiG"
"HiG_1"	0	"Timm8b"	242.5	"HiG"
"HiG_1"	1211	"Twist1"	27	"HiG"
"HiG_1"	289	"Prrx2"	93	"HiG"
"HiG_1"	0	"Pnrc1"	242.5	"HiG"
"HiG_1"	6	"Apex1"	158.5	"HiG"
"HiG_1"	16	"Bex2"	145	"HiG"
"HiG_1"	243	"Cd81"	104	"HiG"
"HiG_1"	800	"Ptma"	46	"HiG"
"HiG_1"	0	"Tsc22d1"	242.5	"HiG"
"HiG_1"	0	"Fermt2"	242.5	"HiG"
"HiG_1"	0	"Limd2"	242.5	"HiG"
"HiG_1"	307	"Ndn"	82	"HiG"
"HiG_1"	55	"Mycn"	129	"HiG"
"HiG_1"	0	"Zfp503"	242.5	"HiG"
"HiG_1"	301	"Gnl3"	84	"HiG"
"HiG_1"	34	"Tceal9"	136	"HiG"
"HiG_1"	0	"Adk"	242.5	"HiG"
"HiG_1"	0	"Dctpp1"	242.5	"HiG"
"HiG_1"	204	"Rbmxl1"	107	"HiG"
"HiG_1"	67	"Calm2"	122.5	"HiG"
"HiG_1"	580	"Gpi1"	58	"HiG"
"HiG_1"	0	"Ckap4"	242.5	"HiG"
"HiG_1"	787	"Meox1"	47	"HiG"
"HiG_1"	0	"Epop"	242.5	"HiG"
"HiG_1"	201	"Mapk3"	108	"HiG"
"HiG_1"	336	"Pdia6"	78.5	"HiG"
"HiG_1"	4	"Sptssa"	162.5	"HiG"
"HiG_1"	2	"Basp1"	173.5	"HiG"
"HiG_1"	3288	"Fn1"	10	"HiG"
"HiG_1"	0	"Fbln1"	242.5	"HiG"
"HiG_1"	89	"Foxc2"	119	"HiG"
"HiG_1"	0	"Prtg"	242.5	"HiG"
"HiG_1"	0	"Cd24a"	242.5	"HiG"
"HiG_1"	59	"Six1"	126	"HiG"
"HiG_1"	0	"Rbp1"	242.5	"HiG"
"HiG_1"	365	"Bex1"	73	"HiG"
"HiG_1"	8	"Ier2"	155.5	"HiG"
"HiG_1"	0	"H1fx"	242.5	"HiG"
"HiG_1"	865	"Hmgn1"	43	"HiG"
"HiG_1"	64	"Mtap"	124	"HiG"
"HiG_1"	0	"Slbp"	242.5	"HiG"
"HiG_1"	0	"Mogat2"	242.5	"HiG"
"HiG_1"	4484	"Gpc3"	7	"HiG"
"HiG_1"	295	"Plpp3"	90	"HiG"
"HiG_1"	149	"Khdrbs1"	114	"HiG"
"HiG_1"	0	"Wls"	242.5	"HiG"
"HiG_1"	2	"Pfn2"	173.5	"HiG"
"HiG_1"	268	"Npm3"	98	"HiG"
"HiG_1"	1605	"Ywhae"	17	"HiG"
"HiG_1"	0	"Ifitm2"	242.5	"HiG"
"HiG_1"	899	"Prdx6"	40	"HiG"
"HiG_1"	0	"Mfap2"	242.5	"HiG"
"HiG_1"	0	"Rrs1"	242.5	"HiG"
"HiG_1"	1117	"Ccnb1"	31	"HiG"
"HiG_1"	294	"Akr7a5"	91	"HiG"
"HiG_1"	5210	"Npm1"	4	"HiG"
"HiG_1"	30	"Tubb2b"	137	"HiG"
"HiG_1"	161	"Cfl2"	110	"HiG"
"HiG_1"	0	"Sox11"	242.5	"HiG"
"HiG_1"	0	"Nmral1"	242.5	"HiG"
"HiG_1"	239	"Epb41l3"	105	"HiG"
"HiG_1"	0	"Birc5"	242.5	"HiG"
"HiG_1"	297	"Impdh2"	88	"HiG"
"HiG_1"	41	"Ezh2"	134	"HiG"
"HiG_1"	349	"Dut"	76	"HiG"
"HiG_1"	2401	"mt-Nd1"	15	"HiG"
"HiG_1"	0	"mt-Nd2"	242.5	"HiG"
"HiG_1"	324	"Gpx3"	80	"HiG"
"HiG_1"	1062	"Fgfr1"	34	"HiG"
"HiG_1"	0	"Anp32a"	242.5	"HiG"
"HiG_1"	0	"Fxyd6"	242.5	"HiG"
"HiG_1"	12	"Lyar"	150	"HiG"
"HiG_1"	0	"Tspan6"	242.5	"HiG"
"HiG_1"	25	"Nnat"	139.5	"HiG"
"HiG_1"	26	"Tcf15"	138	"HiG"
"HiG_1"	17	"Mat2a"	143	"HiG"
"HiG_1"	14	"Rap1a"	148.5	"HiG"
"HiG_1"	378	"Marcks"	71	"HiG"
"HiG_1"	892	"Rspo3"	41	"HiG"
"HiG_1"	0	"Plscr1"	242.5	"HiG"
"HiG_1"	305	"Fzd2"	83	"HiG"
"HiG_1"	3	"Cbx1"	166	"HiG"
"HiG_1"	1416	"Ccnd1"	19	"HiG"
"HiG_1"	4593	"Hsp90aa1"	6	"HiG"
"HiG_1"	256	"Id1"	102	"HiG"
"HiG_1"	0	"Gm1673"	242.5	"HiG"
"HiG_1"	0	"Mtch1"	242.5	"HiG"
"HiG_1"	0	"Pigx"	242.5	"HiG"
"HiG_1"	1279	"Tuba1a"	25	"HiG"
"HiG_1"	0	"Zcchc3"	242.5	"HiG"
"HiG_1"	0	"Atxn7l3b"	242.5	"HiG"
"HiG_1"	14	"Hoxb2"	148.5	"HiG"
"HiG_1"	0	"Cited1"	242.5	"HiG"
"HiG_1"	157	"Ptn"	112.5	"HiG"
"HiG_1"	396	"Nop56"	68	"HiG"
"HiG_1"	757	"Mrto4"	50	"HiG"
"HiG_1"	159	"Hdac1"	111	"HiG"
"HiG_1"	599	"Rbbp4"	57	"HiG"
"HiG_1"	0	"Selenoh"	242.5	"HiG"
"HiG_1"	2	"Cdca7"	173.5	"HiG"
"HiG_1"	0	"Rtn4"	242.5	"HiG"
"HiG_1"	19	"Set"	142	"HiG"
"HiG_1"	339	"Sox4"	77	"HiG"
"HiG_1"	0	"Akr1b3"	242.5	"HiG"
"HiG_1"	0	"Tcf3"	242.5	"HiG"
"HiG_1"	900	"Ifitm1"	39	"HiG"
"HiG_1"	189	"Bnip3"	109	"HiG"
"HiG_1"	3779	"H3f3b"	9	"HiG"
"HiG_1"	0	"Tead2"	242.5	"HiG"
"HiG_1"	336	"Prmt1"	78.5	"HiG"
"HiG_1"	430	"Ccne1"	66	"HiG"
"HiG_1"	0	"Tnfaip1"	242.5	"HiG"
"HiG_1"	2	"Rab34"	173.5	"HiG"
"HiG_1"	0	"Tsen34"	242.5	"HiG"
"HiG_1"	566	"Trp53"	60.5	"HiG"
"HiG_1"	0	"Nsun2"	242.5	"HiG"
"HiG_1"	379	"Prdx2"	70	"HiG"
"HiG_1"	2525	"H2afv"	13	"HiG"
"HiG_1"	4	"Smoc1"	162.5	"HiG"
"HiG_1"	0	"Mpzl1"	242.5	"HiG"
"HiG_1"	0	"Tfpi"	242.5	"HiG"
"HiG_1"	0	"Hnrnpa3"	242.5	"HiG"
"HiG_1"	277	"Sms"	97	"HiG"
"HiG_1"	0	"Foxp1"	242.5	"HiG"
"HiG_1"	91	"Tpm1"	118	"HiG"
"HiG_1"	604	"Rcn2"	56	"HiG"
"HiG_1"	0	"Hmgb3"	242.5	"HiG"
"HiG_1"	48	"Rbmx"	132	"HiG"
"HiG_1"	8	"Fstl1"	155.5	"HiG"
"HiG_1"	0	"Fhl1"	242.5	"HiG"
"HiG_1"	0	"Cald1"	242.5	"HiG"
"HiG_1"	2	"Bex4"	173.5	"HiG"
"HiG_1"	284	"Srsf11"	96	"HiG"
"HiG_1"	0	"Lmo4"	242.5	"HiG"
"HiG_1"	363	"Prdx1"	74	"HiG"
"HiG_1"	611	"Ubc"	54.5	"HiG"
"HiG_1"	993	"Pa2g4"	36	"HiG"
"HiG_1"	0	"Arl4a"	242.5	"HiG"
"HiG_1"	0	"Dbi"	242.5	"HiG"
"HiG_1"	1287	"Mest"	24	"HiG"
"HiG_1"	904	"Hnrnpdl"	38	"HiG"
"HiG_1"	765	"Ywhaq"	49	"HiG"
"HiG_1"	577	"Hmga2"	59	"HiG"
"HiG_1"	1138	"Cadm1"	29	"HiG"
"HiG_1"	35	"Hmgn3"	135	"HiG"
"HiG_1"	1093	"H3f3a"	33	"HiG"
"HiG_1"	55	"Slc16a3"	129	"HiG"
"HiG_1"	0	"Acvr2b"	242.5	"HiG"
"HiG_1"	0	"Serpinh1"	242.5	"HiG"
"HiG_1"	1874	"Eif4a1"	16	"HiG"
"HiG_1"	6	"Armcx2"	158.5	"HiG"
"HiG_1"	0	"Anp32e"	242.5	"HiG"
"HiG_1"	125	"Odc1"	117	"HiG"
"HiG_1"	0	"Tceal8"	242.5	"HiG"
"HiG_1"	0	"Dnaja1"	242.5	"HiG"
"HiG_1"	85	"Ncam1"	120.5	"HiG"
"HiG_1"	0	"Tgif1"	242.5	"HiG"
"HiG_1"	3	"Atxn10"	166	"HiG"
"HiG_1"	8396	"Apoe"	1	"HiG"
"HiG_1"	299	"Pbx1"	85	"HiG"
"HiG_1"	0	"Oaz2"	242.5	"HiG"
"HiG_1"	1298	"Bex3"	23	"HiG"
"HiG_1"	265	"H1f0"	99.5	"HiG"
"HiG_1"	1256	"Gnas"	26	"HiG"
"HiG_1"	1586	"Nop58"	18	"HiG"
"HiG_1"	0	"Skap2"	242.5	"HiG"
"HiG_1"	0	"Fam60a"	242.5	"HiG"
"HiG_1"	9	"Ruvbl2"	152	"HiG"
"HiG_1"	8	"Cited2"	155.5	"HiG"
"HiG_1"	211	"Gja1"	106	"HiG"
"HiG_1"	533	"Id2"	64	"HiG"
"HiG_1"	0	"Ctsl"	242.5	"HiG"
"HiG_1"	611	"Gdi2"	54.5	"HiG"
"HiG_1"	0	"Gas1"	242.5	"HiG"
"HiG_1"	0	"Ttc3"	242.5	"HiG"
"HiG_1"	393	"Fst"	69	"HiG"
"HiG_1"	287	"Paip2"	94	"HiG"
"HiG_2"	255	"Ccnd2"	159	"HiG"
"HiG_2"	109	"Mcm7"	176	"HiG"
"HiG_2"	476	"Rdx"	101	"HiG"
"HiG_2"	0	"Ilf2"	355	"HiG"
"HiG_2"	0	"Sh3bp1"	355	"HiG"
"HiG_2"	0	"Lsr"	355	"HiG"
"HiG_2"	52	"Ckb"	197	"HiG"
"HiG_2"	833	"Cnn1"	67	"HiG"
"HiG_2"	441	"Tubb6"	112	"HiG"
"HiG_2"	162	"Tubb5"	165.5	"HiG"
"HiG_2"	0	"Ddt"	355	"HiG"
"HiG_2"	0	"Rhoc"	355	"HiG"
"HiG_2"	433	"Mien1"	124.5	"HiG"
"HiG_2"	1740	"Tpm4"	35	"HiG"
"HiG_2"	1569	"Calr"	40	"HiG"
"HiG_2"	0	"Mmd"	355	"HiG"
"HiG_2"	0	"Fam162a"	355	"HiG"
"HiG_2"	1717	"Atp6v1f"	37	"HiG"
"HiG_2"	0	"Etfb"	355	"HiG"
"HiG_2"	447	"Cnn2"	110	"HiG"
"HiG_2"	0	"Pafah1b3"	355	"HiG"
"HiG_2"	0	"Snx6"	355	"HiG"
"HiG_2"	66	"Tbcb"	190.5	"HiG"
"HiG_2"	973	"Srm"	59	"HiG"
"HiG_2"	0	"Eif1b"	355	"HiG"
"HiG_2"	0	"Ddah2"	355	"HiG"
"HiG_2"	0	"Clic1"	355	"HiG"
"HiG_2"	1	"Id3"	271	"HiG"
"HiG_2"	433	"Fhl2"	124.5	"HiG"
"HiG_2"	0	"Rala"	355	"HiG"
"HiG_2"	0	"Bmp7"	355	"HiG"
"HiG_2"	102	"Dynll1"	180	"HiG"
"HiG_2"	43	"Phlda2"	203	"HiG"
"HiG_2"	2332	"Wnt2"	30	"HiG"
"HiG_2"	0	"Pgam1"	355	"HiG"
"HiG_2"	852	"Ppp1cb"	66	"HiG"
"HiG_2"	3025	"Nkx2-5"	22	"HiG"
"HiG_2"	0	"Gata5"	355	"HiG"
"HiG_2"	3815	"Hspa8"	17	"HiG"
"HiG_2"	24	"H2afy"	216.5	"HiG"
"HiG_2"	0	"Slc25a5"	355	"HiG"
"HiG_2"	0	"Wsb1"	355	"HiG"
"HiG_2"	762	"Sparc"	74	"HiG"
"HiG_2"	42	"Sfrp5"	205	"HiG"
"HiG_2"	73	"Unc45b"	189	"HiG"
"HiG_2"	321	"Dusp9"	151	"HiG"
"HiG_2"	0	"Abracl"	355	"HiG"
"HiG_2"	29	"Dusp6"	213	"HiG"
"HiG_2"	5616	"Hsp90b1"	10	"HiG"
"HiG_2"	0	"Hnrnph3"	355	"HiG"
"HiG_2"	0	"H2afy2"	355	"HiG"
"HiG_2"	2	"Csrp2"	262.5	"HiG"
"HiG_2"	284	"Pgam2"	156	"HiG"
"HiG_2"	0	"Bzw2"	355	"HiG"
"HiG_2"	0	"Laptm4a"	355	"HiG"
"HiG_2"	367	"Rrm2"	143	"HiG"
"HiG_2"	1211	"Ddx5"	51	"HiG"
"HiG_2"	28	"Slc9a3r1"	215	"HiG"
"HiG_2"	2	"Hn1"	262.5	"HiG"
"HiG_2"	0	"Actn1"	355	"HiG"
"HiG_2"	1418	"Fos"	44	"HiG"
"HiG_2"	376	"Cap2"	142	"HiG"
"HiG_2"	459	"Dek"	106	"HiG"
"HiG_2"	0	"Gadd45g"	355	"HiG"
"HiG_2"	797	"Dbn1"	72	"HiG"
"HiG_2"	0	"Gpx8"	355	"HiG"
"HiG_2"	17	"Arf4"	224	"HiG"
"HiG_2"	427	"Tkt"	136.5	"HiG"
"HiG_2"	43	"Bnip3l"	203	"HiG"
"HiG_2"	2	"Dnajc3"	262.5	"HiG"
"HiG_2"	103	"Brix1"	178.5	"HiG"
"HiG_2"	865	"Laptm4b"	62.5	"HiG"
"HiG_2"	523	"Eif3e"	95	"HiG"
"HiG_2"	796	"Col2a1"	73	"HiG"
"HiG_2"	0	"Ppp1r1a"	355	"HiG"
"HiG_2"	0	"Hes1"	355	"HiG"
"HiG_2"	517	"Sdf2l1"	96.5	"HiG"
"HiG_2"	0	"Popdc2"	355	"HiG"
"HiG_2"	0	"Tmbim6"	355	"HiG"
"HiG_2"	315	"Krt18"	152	"HiG"
"HiG_2"	0	"Ivns1abp"	355	"HiG"
"HiG_2"	19	"Krt8"	220	"HiG"
"HiG_2"	0	"Creld2"	355	"HiG"
"HiG_2"	210	"Igf2r"	162	"HiG"
"HiG_2"	0	"Hcfc1r1"	355	"HiG"
"HiG_2"	0	"Bambi"	355	"HiG"
"HiG_2"	9	"Kif5b"	235	"HiG"
"HiG_2"	63	"Ppic"	192	"HiG"
"HiG_2"	3	"Add3"	255	"HiG"
"HiG_2"	0	"Arl3"	355	"HiG"
"HiG_2"	3	"Maged1"	255	"HiG"
"HiG_2"	2600	"Fgf8"	27	"HiG"
"HiG_2"	0	"Maged2"	355	"HiG"
"HiG_2"	0	"Prdx4"	355	"HiG"
"HiG_2"	0	"Eif4a3"	355	"HiG"
"HiG_2"	0	"Podxl"	355	"HiG"
"HiG_2"	582	"Cct8"	85	"HiG"
"HiG_2"	90	"Nrp1"	184	"HiG"
"HiG_2"	1552	"Myl1"	41	"HiG"
"HiG_2"	2	"Cfc1"	262.5	"HiG"
"HiG_2"	0	"Des"	355	"HiG"
"HiG_2"	0	"Itm2c"	355	"HiG"
"HiG_2"	2877	"Ncl"	24	"HiG"
"HiG_2"	0	"Bok"	355	"HiG"
"HiG_2"	2	"Dars"	262.5	"HiG"
"HiG_2"	139	"Atp1b1"	170.5	"HiG"
"HiG_2"	0	"Rgs5"	355	"HiG"
"HiG_2"	568	"Vim"	88	"HiG"
"HiG_2"	0	"Nebl"	355	"HiG"
"HiG_2"	4758	"Hspa5"	13	"HiG"
"HiG_2"	0	"Eif3m"	355	"HiG"
"HiG_2"	436	"Meis2"	116	"HiG"
"HiG_2"	1037	"Mdk"	56	"HiG"
"HiG_2"	831	"Cst3"	68	"HiG"
"HiG_2"	0	"Fabp5"	355	"HiG"
"HiG_2"	417	"Ppid"	139	"HiG"
"HiG_2"	19	"Gmps"	220	"HiG"
"HiG_2"	0	"Ssr3"	355	"HiG"
"HiG_2"	0	"Hadh"	355	"HiG"
"HiG_2"	431	"Cnn3"	133.5	"HiG"
"HiG_2"	0	"Ptbp2"	355	"HiG"
"HiG_2"	1607	"Cyr61"	38	"HiG"
"HiG_2"	0	"Psip1"	355	"HiG"
"HiG_2"	0	"Txndc12"	355	"HiG"
"HiG_2"	0	"Lrrc42"	355	"HiG"
"HiG_2"	0	"Tmem59"	355	"HiG"
"HiG_2"	0	"Akr1a1"	355	"HiG"
"HiG_2"	2095	"Nasp"	33	"HiG"
"HiG_2"	0	"Sfpq"	355	"HiG"
"HiG_2"	49	"Stmn1"	199	"HiG"
"HiG_2"	525	"Smarcd3"	93.5	"HiG"
"HiG_2"	0	"Ctnnbip1"	355	"HiG"
"HiG_2"	5	"Lrpap1"	240.5	"HiG"
"HiG_2"	4	"Ugdh"	247.5	"HiG"
"HiG_2"	4	"Paics"	247.5	"HiG"
"HiG_2"	4	"Psph"	247.5	"HiG"
"HiG_2"	718	"Atp2a2"	78	"HiG"
"HiG_2"	15	"Fscn1"	228	"HiG"
"HiG_2"	0	"Ptms"	355	"HiG"
"HiG_2"	2	"Ldhb"	262.5	"HiG"
"HiG_2"	4	"Bcat1"	247.5	"HiG"
"HiG_2"	89	"Fkbp4"	185.5	"HiG"
"HiG_2"	138	"Vasp"	172.5	"HiG"
"HiG_2"	1268	"Arl6ip1"	48	"HiG"
"HiG_2"	5	"Rab6a"	240.5	"HiG"
"HiG_2"	0	"Plp2"	355	"HiG"
"HiG_2"	433	"Itm2a"	124.5	"HiG"
"HiG_2"	0	"Hmgn5"	355	"HiG"
"HiG_2"	854	"Rps4x"	65	"HiG"
"HiG_2"	1170	"Rbbp7"	53	"HiG"
"HiG_2"	54	"Morf4l2"	195	"HiG"
"HiG_2"	0	"Rbpms"	355	"HiG"
"HiG_2"	10	"Sap30"	233	"HiG"
"HiG_2"	1182	"Slc25a4"	52	"HiG"
"HiG_2"	0	"Mylk3"	355	"HiG"
"HiG_2"	0	"Rrad"	355	"HiG"
"HiG_2"	561	"Acta1"	90	"HiG"
"HiG_2"	527	"Tagln"	92	"HiG"
"HiG_2"	37	"Crabp1"	210	"HiG"
"HiG_2"	6280	"Pkm"	7	"HiG"
"HiG_2"	30	"Tspan3"	211	"HiG"
"HiG_2"	0	"Gsta4"	355	"HiG"
"HiG_2"	1013	"Tdgf1"	58	"HiG"
"HiG_2"	0	"Ptov1"	355	"HiG"
"HiG_2"	0	"3632451O06Rik"	355	"HiG"
"HiG_2"	0	"Pkp2"	355	"HiG"
"HiG_2"	0	"S100a10"	355	"HiG"
"HiG_2"	862	"Igfbpl1"	64	"HiG"
"HiG_2"	0	"Car14"	355	"HiG"
"HiG_2"	0	"Nexn"	355	"HiG"
"HiG_2"	363	"Fkbp1a"	145	"HiG"
"HiG_2"	3	"Sh3bgr"	255	"HiG"
"HiG_2"	0	"Ube2r2"	355	"HiG"
"HiG_2"	0	"Btg1"	355	"HiG"
"HiG_2"	16	"Pclaf"	226.5	"HiG"
"HiG_2"	0	"Selenow"	355	"HiG"
"HiG_2"	433	"Timm8b"	124.5	"HiG"
"HiG_2"	8	"Atp1a1"	236	"HiG"
"HiG_2"	17	"Asb4"	224	"HiG"
"HiG_2"	433	"Prrx2"	124.5	"HiG"
"HiG_2"	434	"Mgarp"	117.5	"HiG"
"HiG_2"	0	"4921524J17Rik"	355	"HiG"
"HiG_2"	0	"Mif"	355	"HiG"
"HiG_2"	43	"Gata6"	203	"HiG"
"HiG_2"	0	"Myl12b"	355	"HiG"
"HiG_2"	274	"Hspb2"	158	"HiG"
"HiG_2"	142	"Apex1"	169	"HiG"
"HiG_2"	4337	"Hnrnpa1"	14	"HiG"
"HiG_2"	0	"Bex2"	355	"HiG"
"HiG_2"	1	"Rbm24"	271	"HiG"
"HiG_2"	0	"Dok4"	355	"HiG"
"HiG_2"	0	"Rcsd1"	355	"HiG"
"HiG_2"	24	"Cd81"	216.5	"HiG"
"HiG_2"	5209	"Ptma"	12	"HiG"
"HiG_2"	0	"Efhd2"	355	"HiG"
"HiG_2"	0	"Tsc22d1"	355	"HiG"
"HiG_2"	2	"Fermt2"	262.5	"HiG"
"HiG_2"	2828	"Isl1"	26	"HiG"
"HiG_2"	0	"Ppp1r14c"	355	"HiG"
"HiG_2"	0	"Limd2"	355	"HiG"
"HiG_2"	362	"Ndn"	146	"HiG"
"HiG_2"	0	"Tmem108"	355	"HiG"
"HiG_2"	296	"Pdlim7"	154	"HiG"
"HiG_2"	0	"Apobec2"	355	"HiG"
"HiG_2"	0	"Tax1bp3"	355	"HiG"
"HiG_2"	389	"Tceal9"	141	"HiG"
"HiG_2"	0	"Adk"	355	"HiG"
"HiG_2"	29	"Atp6v0b"	213	"HiG"
"HiG_2"	2	"Dctpp1"	262.5	"HiG"
"HiG_2"	0	"Tiparp"	355	"HiG"
"HiG_2"	21943	"Acta2"	1	"HiG"
"HiG_2"	0	"Josd2"	355	"HiG"
"HiG_2"	498	"Calm2"	99	"HiG"
"HiG_2"	0	"Gpi1"	355	"HiG"
"HiG_2"	0	"Ckap4"	355	"HiG"
"HiG_2"	4	"Peg3"	247.5	"HiG"
"HiG_2"	608	"Mapk3"	83	"HiG"
"HiG_2"	0	"Tbx20"	355	"HiG"
