"signature"	"gene"	"PageRank"	"EigenCentrality"	"PPI_cat"	"strength"	"normalized.strength"	"annd"	"rank_by_PR"	"rank_by_strength"	"rank_by_normalized.strength"	"rank_by_ANND"	"p.PageRank"	"rank_by_p.PR"	"p.annd"	"rank_by_p.ANND"
"CTS_15"	"GIMAP1"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"GIMAP5"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"GMFG"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"GNG11"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"GNGT2"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"GPSM3"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"GRAP"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"HBB-Y"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"ICAM2"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"IGF1"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"JUP"	0.0796812749003984	2.21281995679008e-16	"CTS"	0.00236499597611521	3.94165996019202e-05	6	2.5	3.5	3.5	1	NA	NA	NA	NA
"CTS_15"	"MFNG"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"N4BP3"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"NES"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"NFE2"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"NPL"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"NRTN"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"OIT3"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"ORAI3"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"PLPP2"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"PLXND1"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"PPP1R18"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"PTPN18"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"RAB27B"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"RGS10"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"RHOJ"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"RND2"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"RNF141"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"SCARB1"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"SIPA1"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"SLC16A13"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"SMAGP"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"SMIM1"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"SNCA"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"TAL1"	0.0796812749003984	1	"CTS"	0.00467502122207351	7.79170203678919e-05	1	2.5	1.5	1.5	3.5	NA	NA	NA	NA
"CTS_15"	"TIE1"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"TMEM163"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"VAMP5"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"VAT1"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_15"	"VAV3"	0.0119521912350598	1.3797922587497e-17	"CTS"	0	0	NA	33	33	33	NA	NA	NA	NA	NA
"CTS_16.1"	"ADAMTS9"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"ANXA3"	0.0689655172413793	0	"CTS"	0.000999066970467004	1.36858489105069e-05	7	2.5	3.5	3.5	1	NA	NA	NA	NA
"CTS_16.1"	"BCAM"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"BMP2"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"CBLN1"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"CCDC102A"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"CDC42EP2"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"CHST14"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"CLDN11"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"COBLL1"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"COL4A2"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
