"signature"	"BetweennessCentrality"	"gene"	"rank_by_BC"	"PPI_cat"
"CTS_CP.1"	0	"GPATCH11"	45	"CTS"
"CTS_CP.1"	0	"HACD2"	45	"CTS"
"CTS_CP.1"	0	"RHOBTB3"	45	"CTS"
"CTS_CP.1"	72	"ZEB2"	8	"CTS"
"CTS_CP.1"	0	"SLC7A2"	45	"CTS"
"CTS_CP.1"	0	"SC5D"	45	"CTS"
"CTS_CP.1"	0	"PPP1R1A"	45	"CTS"
"CTS_CP.1"	0	"IGSF3"	45	"CTS"
"CTS_CP.1"	0	"GPC6"	45	"CTS"
"CTS_CP.1"	0	"SAMD11"	45	"CTS"
"CTS_CP.1"	0	"CHST9"	45	"CTS"
"CTS_CP.1"	0	"WLS"	45	"CTS"
"CTS_CP.1"	0	"PRTG"	45	"CTS"
"CTS_CP.1"	2	"LRRTM1"	16.5	"CTS"
"CTS_CP.1"	0	"FAM89A"	45	"CTS"
"CTS_CP.1"	0	"BMP5"	45	"CTS"
"CTS_CP.1"	0	"TP53I11"	45	"CTS"
"CTS_CP.1"	0	"ART5"	45	"CTS"
"CTS_CP.1"	0	"FYB2"	45	"CTS"
"CTS_CP.1"	0	"PERP"	45	"CTS"
"CTS_CP.1"	0	"SLC40A1"	45	"CTS"
"CTS_CP.1"	0	"USP27X"	45	"CTS"
"CTS_CP.1"	0	"ZNF608"	45	"CTS"
"CTS_CP.1"	0	"ZC3H6"	45	"CTS"
"CTS_CP.1"	0	"BMPER"	45	"CTS"
"CTS_CP.1"	0	"SLC25A37"	45	"CTS"
"CTS_CP.1"	0	"SEMA3E"	45	"CTS"
