"signature"	"BetweennessCentrality"	"gene"	"rank_by_BC"	"PPI_cat"
"HiG_5"	0	"Rftn1"	347.5	"HiG"
"HiG_5"	0	"Snrnp25"	347.5	"HiG"
"HiG_5"	10	"Gnl3"	217.5	"HiG"
"HiG_5"	2	"Tceal9"	252	"HiG"
"HiG_5"	1	"Adk"	264	"HiG"
"HiG_5"	225	"Dctpp1"	150	"HiG"
"HiG_5"	2	"Hoxd4"	252	"HiG"
"HiG_5"	1	"Hoxb4"	264	"HiG"
"HiG_5"	0	"Rbmxl1"	347.5	"HiG"
"HiG_5"	815	"Rpl10a"	65	"HiG"
"HiG_5"	138	"Gbx2"	161	"HiG"
"HiG_5"	737	"Calm2"	74	"HiG"
"HiG_5"	0	"Greb1l"	347.5	"HiG"
"HiG_5"	0	"Timm8a1"	347.5	"HiG"
"HiG_5"	0	"Ckap4"	347.5	"HiG"
"HiG_5"	0	"Lin28a"	347.5	"HiG"
"HiG_5"	434	"Snai1"	105	"HiG"
"HiG_5"	0	"Peg3"	347.5	"HiG"
"HiG_5"	0	"Epop"	347.5	"HiG"
"HiG_5"	1320	"Mapk3"	45	"HiG"
"HiG_5"	17	"Dnmt3b"	206	"HiG"
"HiG_5"	108	"Hoxb8"	171	"HiG"
"HiG_5"	11	"Pdia6"	214.5	"HiG"
"HiG_5"	0	"Sptssa"	347.5	"HiG"
"HiG_5"	130	"Basp1"	163	"HiG"
"HiG_5"	405	"Zfp207"	120	"HiG"
"HiG_5"	1288	"Fn1"	47	"HiG"
"HiG_5"	0	"Fbln1"	347.5	"HiG"
"HiG_5"	0	"Osr1"	347.5	"HiG"
"HiG_5"	0	"Prtg"	347.5	"HiG"
"HiG_5"	4	"Ly6e"	237.5	"HiG"
"HiG_5"	402	"Cd24a"	122	"HiG"
"HiG_5"	1890	"Msx1"	34	"HiG"
"HiG_5"	0	"Rbp1"	347.5	"HiG"
"HiG_5"	519	"Bex1"	91	"HiG"
"HiG_5"	0	"Ier2"	347.5	"HiG"
"HiG_5"	0	"H1fx"	347.5	"HiG"
"HiG_5"	811	"Hmgn1"	66	"HiG"
"HiG_5"	99	"Mtap"	173.5	"HiG"
"HiG_5"	409	"Slbp"	118	"HiG"
"HiG_5"	0	"Rcor2"	347.5	"HiG"
"HiG_5"	0	"Mogat2"	347.5	"HiG"
"HiG_5"	486	"Gpc3"	100	"HiG"
"HiG_5"	0	"Wls"	347.5	"HiG"
"HiG_5"	0	"Pfn2"	347.5	"HiG"
"HiG_5"	0	"Npm3"	347.5	"HiG"
"HiG_5"	443	"Srsf7"	103	"HiG"
"HiG_5"	1611	"Ywhae"	38	"HiG"
"HiG_5"	0	"Ifitm2"	347.5	"HiG"
"HiG_5"	0	"Prdx6"	347.5	"HiG"
"HiG_5"	0	"Mfap2"	347.5	"HiG"
"HiG_5"	21	"Rrs1"	203.5	"HiG"
"HiG_5"	2509	"Ccnb1"	26	"HiG"
"HiG_5"	8	"Akr7a5"	223.5	"HiG"
"HiG_5"	916	"T"	57	"HiG"
"HiG_5"	825	"Hspe1"	62	"HiG"
"HiG_5"	19268	"Npm1"	1	"HiG"
"HiG_5"	2	"Tubb2b"	252	"HiG"
"HiG_5"	0	"Pdia4"	347.5	"HiG"
"HiG_5"	3292	"Tuba1b"	19.5	"HiG"
"HiG_5"	242	"Mllt3"	146	"HiG"
"HiG_5"	9	"Cfl2"	220	"HiG"
"HiG_5"	0	"C1qbp"	347.5	"HiG"
"HiG_5"	0	"Grsf1"	347.5	"HiG"
"HiG_5"	0	"Sox11"	347.5	"HiG"
"HiG_5"	0	"Nmral1"	347.5	"HiG"
"HiG_5"	826	"Birc5"	61	"HiG"
"HiG_5"	2	"Impdh2"	252	"HiG"
"HiG_5"	1243	"Pgk1"	50	"HiG"
"HiG_5"	232	"Ezh2"	148	"HiG"
"HiG_5"	211	"Dut"	152	"HiG"
"HiG_5"	3408	"mt-Nd1"	18	"HiG"
"HiG_5"	0	"mt-Co1"	347.5	"HiG"
"HiG_5"	2095	"mt-Co2"	31	"HiG"
"HiG_5"	925	"mt-Co3"	56	"HiG"
"HiG_5"	771	"mt-Nd4"	70	"HiG"
"HiG_5"	1346	"mt-Cytb"	43	"HiG"
"HiG_5"	2333	"Fgfr1"	28	"HiG"
"HiG_5"	391	"Oat"	125	"HiG"
"HiG_5"	0	"Anp32a"	347.5	"HiG"
"HiG_5"	249	"Hmgb1"	145	"HiG"
"HiG_5"	0	"Fxyd6"	347.5	"HiG"
"HiG_5"	28	"Glul"	197	"HiG"
"HiG_5"	0	"Lyar"	347.5	"HiG"
"HiG_5"	8	"Tspan6"	223.5	"HiG"
"HiG_5"	491	"Nnat"	98	"HiG"
"HiG_5"	228	"Mat2a"	149	"HiG"
"HiG_5"	0	"Rap1a"	347.5	"HiG"
"HiG_5"	10	"Marcks"	217.5	"HiG"
"HiG_5"	0	"Rspo3"	347.5	"HiG"
"HiG_5"	18	"Plscr1"	205	"HiG"
"HiG_5"	0	"Cbx1"	347.5	"HiG"
"HiG_5"	67	"Ccnd1"	180	"HiG"
"HiG_5"	2002	"Tbx6"	33	"HiG"
"HiG_5"	6042	"Hsp90aa1"	8	"HiG"
"HiG_5"	129	"Id1"	164	"HiG"
"HiG_5"	0	"Gm1673"	347.5	"HiG"
"HiG_5"	155	"Rasgrp3"	158	"HiG"
"HiG_5"	7	"Mtch1"	228	"HiG"
"HiG_5"	0	"Pigx"	347.5	"HiG"
"HiG_5"	788	"Tuba1a"	69	"HiG"
"HiG_5"	2	"Foxb1"	252	"HiG"
"HiG_5"	0	"Sp5"	347.5	"HiG"
"HiG_5"	0	"Bmyc"	347.5	"HiG"
"HiG_5"	0	"Hoxb2"	347.5	"HiG"
"HiG_5"	3	"Cited1"	243.5	"HiG"
"HiG_5"	132	"Ptn"	162	"HiG"
"HiG_5"	426	"Nop56"	107	"HiG"
"HiG_5"	311	"B2m"	135	"HiG"
"HiG_5"	1334	"Mrto4"	44	"HiG"
"HiG_5"	0	"Tcea3"	347.5	"HiG"
"HiG_5"	2436	"Hdac1"	27	"HiG"
"HiG_5"	187	"Rbbp4"	156	"HiG"
"HiG_5"	0	"Selenoh"	347.5	"HiG"
"HiG_5"	0	"Cdca7"	347.5	"HiG"
"HiG_5"	0	"Rtn4"	347.5	"HiG"
"HiG_5"	1787	"Set"	36	"HiG"
"HiG_5"	494	"Rpl7a"	96.5	"HiG"
"HiG_5"	3	"Sox4"	243.5	"HiG"
"HiG_5"	7	"Akr1b3"	228	"HiG"
"HiG_5"	3	"Nrarp"	243.5	"HiG"
"HiG_5"	16	"Tcf3"	207	"HiG"
"HiG_5"	1639	"Fgf3"	37	"HiG"
"HiG_5"	681	"Ifitm1"	78	"HiG"
"HiG_5"	7	"Ypel3"	228	"HiG"
"HiG_5"	4344	"H3f3b"	15	"HiG"
"HiG_5"	0	"Gjc1"	347.5	"HiG"
"HiG_5"	0	"Hdgfrp3"	347.5	"HiG"
"HiG_5"	11	"Lpar1"	214.5	"HiG"
"HiG_5"	0	"Tead2"	347.5	"HiG"
"HiG_5"	3	"Tomm5"	243.5	"HiG"
"HiG_5"	646	"Prmt1"	79	"HiG"
"HiG_5"	126	"Ccne1"	165	"HiG"
"HiG_5"	0	"Tnfaip1"	347.5	"HiG"
"HiG_5"	154	"Dll3"	159.5	"HiG"
"HiG_5"	0	"Rab34"	347.5	"HiG"
"HiG_5"	0	"Tsen34"	347.5	"HiG"
"HiG_5"	3106	"Trp53"	21	"HiG"
"HiG_5"	24	"Top1"	201	"HiG"
"HiG_5"	0	"Nsun2"	347.5	"HiG"
"HiG_5"	1499	"H2afv"	40	"HiG"
"HiG_5"	436	"Snx5"	104	"HiG"
"HiG_5"	0	"Smoc1"	347.5	"HiG"
"HiG_5"	11	"Lmo2"	214.5	"HiG"
"HiG_5"	0	"Tnfrsf19"	347.5	"HiG"
"HiG_5"	9	"Ran"	220	"HiG"
"HiG_5"	0	"Mpzl1"	347.5	"HiG"
"HiG_5"	75	"Hnrnpa3"	178	"HiG"
"HiG_5"	8	"Tmsb4x"	223.5	"HiG"
"HiG_5"	301	"Sms"	137	"HiG"
"HiG_5"	0	"Nr6a1"	347.5	"HiG"
"HiG_5"	2	"Naaa"	252	"HiG"
"HiG_5"	107	"Tpm1"	172	"HiG"
"HiG_5"	0	"Pja1"	347.5	"HiG"
"HiG_5"	888	"Tmsb10"	59	"HiG"
"HiG_5"	44	"Rcn2"	185	"HiG"
"HiG_5"	395	"Fstl1"	124	"HiG"
"HiG_5"	0	"Fhl1"	347.5	"HiG"
"HiG_5"	123	"Cald1"	167	"HiG"
"HiG_5"	0	"Mphosph8"	347.5	"HiG"
"HiG_5"	12	"Bex4"	211.5	"HiG"
"HiG_5"	891	"Mgst1"	58	"HiG"
"HiG_5"	250	"Rsl1d1"	144	"HiG"
"HiG_5"	78	"Srsf11"	176	"HiG"
"HiG_5"	1	"Pdcd5"	264	"HiG"
"HiG_5"	0	"Lmo4"	347.5	"HiG"
"HiG_5"	27	"Prdx1"	198	"HiG"
"HiG_5"	603	"Ubc"	81	"HiG"
"HiG_5"	124	"Pa2g4"	166	"HiG"
"HiG_5"	3774	"Sumo2"	16	"HiG"
"HiG_5"	2	"Pcdh19"	252	"HiG"
"HiG_5"	513	"Nhp2"	93	"HiG"
"HiG_5"	110	"Hnrnpdl"	169.5	"HiG"
"HiG_5"	449	"Hmga2"	102	"HiG"
"HiG_5"	577	"Cadm1"	85	"HiG"
"HiG_5"	404	"Hmgn3"	121	"HiG"
"HiG_5"	1	"Cyb5a"	264	"HiG"
"HiG_5"	1	"H3f3a"	264	"HiG"
"HiG_5"	940	"Tra2b"	55	"HiG"
"HiG_5"	34	"Gng2"	190.5	"HiG"
"HiG_5"	0	"Acvr2b"	347.5	"HiG"
"HiG_5"	61	"Mcm5"	182	"HiG"
"HiG_5"	498	"Serpinh1"	95	"HiG"
"HiG_5"	5064	"Eif4a1"	12	"HiG"
"HiG_5"	0	"G3bp2"	347.5	"HiG"
"HiG_5"	0	"Anp32e"	347.5	"HiG"
"HiG_5"	11	"Odc1"	214.5	"HiG"
"HiG_5"	1	"Tceal8"	264	"HiG"
"HiG_5"	110	"Dnaja1"	169.5	"HiG"
"HiG_5"	0	"Arid3b"	347.5	"HiG"
"HiG_5"	0	"Slc3a2"	347.5	"HiG"
"HiG_5"	269	"Ncam1"	139	"HiG"
"HiG_5"	0	"Tgif1"	347.5	"HiG"
"HiG_5"	418	"Syce2"	110.5	"HiG"
"HiG_5"	0	"Atxn10"	347.5	"HiG"
"HiG_5"	518	"Hoxb6"	92	"HiG"
"HiG_5"	355	"Cct4"	132	"HiG"
"HiG_5"	0	"Oaz2"	347.5	"HiG"
"HiG_5"	398	"Bex3"	123	"HiG"
"HiG_5"	1169	"Wnt5b"	52	"HiG"
"HiG_5"	832	"Gnas"	60	"HiG"
"HiG_5"	7214	"Nop58"	6	"HiG"
"HiG_5"	0	"Stard3nl"	347.5	"HiG"
"HiG_5"	0	"Skap2"	347.5	"HiG"
"HiG_5"	5	"Fam60a"	233.5	"HiG"
"HiG_5"	5625	"Ldha"	10	"HiG"
"HiG_5"	29	"Tipin"	195	"HiG"
"HiG_5"	13	"Rps12"	209.5	"HiG"
"HiG_5"	0	"Cited2"	347.5	"HiG"
"HiG_5"	2277	"Gja1"	29	"HiG"
"HiG_5"	487	"Id2"	99	"HiG"
"HiG_5"	336	"Ctsl"	133	"HiG"
"HiG_5"	29	"Gtpbp4"	195	"HiG"
"HiG_5"	1077	"Gdi2"	53	"HiG"
"HiG_5"	0	"Ttc3"	347.5	"HiG"
"HiG_5"	560	"Fst"	87	"HiG"
"HiG_5"	730	"Paip2"	75	"HiG"
"HiG_6"	125	"Klf6"	311	"HiG"
"HiG_6"	38	"Gmpr"	355	"HiG"
"HiG_6"	14	"Plin2"	392.5	"HiG"
"HiG_6"	217	"Mcm7"	279	"HiG"
"HiG_6"	637	"Acvrl1"	177	"HiG"
"HiG_6"	2179	"Rdx"	56	"HiG"
"HiG_6"	138	"Icam2"	307.5	"HiG"
"HiG_6"	0	"N4bp3"	555.5	"HiG"
"HiG_6"	4	"Rnd2"	434.5	"HiG"
"HiG_6"	1704	"Tubb6"	77	"HiG"
"HiG_6"	1207	"Jup"	110	"HiG"
"HiG_6"	144	"Fkbp10"	304	"HiG"
"HiG_6"	784	"Pabpc1"	143	"HiG"
"HiG_6"	11	"Capns1"	399.5	"HiG"
"HiG_6"	691	"Esam"	161.5	"HiG"
"HiG_6"	187	"Rhoc"	288.5	"HiG"
"HiG_6"	0	"Nr2f6"	555.5	"HiG"
"HiG_6"	322	"Slc9a3r2"	257	"HiG"
"HiG_6"	595	"Tgfb1"	200	"HiG"
"HiG_6"	1625	"Tpm4"	81	"HiG"
"HiG_6"	3811	"Calr"	35.5	"HiG"
"HiG_6"	0	"Mmd"	555.5	"HiG"
"HiG_6"	372	"Ralb"	249	"HiG"
"HiG_6"	1748	"Cnn2"	74	"HiG"
"HiG_6"	635	"Grap"	179	"HiG"
"HiG_6"	0	"Wdr1"	555.5	"HiG"
"HiG_6"	244	"Hmox1"	274	"HiG"
"HiG_6"	54	"Snx6"	343	"HiG"
"HiG_6"	2	"Reep5"	454.5	"HiG"
"HiG_6"	15	"Elovl1"	388	"HiG"
"HiG_6"	1532	"Cdc20"	85	"HiG"
"HiG_6"	529	"Srm"	213	"HiG"
"HiG_6"	28	"Sptbn1"	364.5	"HiG"
"HiG_6"	0	"Ddah2"	555.5	"HiG"
"HiG_6"	633	"Clic1"	181	"HiG"
"HiG_6"	0	"Id3"	555.5	"HiG"
"HiG_6"	629	"Carhsp1"	186	"HiG"
"HiG_6"	0	"Elk3"	555.5	"HiG"
"HiG_6"	987	"Rala"	127	"HiG"
"HiG_6"	165	"Dynll1"	293	"HiG"
"HiG_6"	481	"Eng"	220.5	"HiG"
"HiG_6"	1598	"Oit3"	82	"HiG"
"HiG_6"	299	"Fxyd5"	264	"HiG"
"HiG_6"	0	"Ifrd2"	555.5	"HiG"
"HiG_6"	4	"Amotl1"	434.5	"HiG"
"HiG_6"	481	"Pea15a"	220.5	"HiG"
"HiG_6"	87	"Surf4"	325	"HiG"
"HiG_6"	25	"Gata2"	369	"HiG"
"HiG_6"	150	"Plxnd1"	302	"HiG"
"HiG_6"	21797	"Hspa8"	4	"HiG"
"HiG_6"	307	"Plekho1"	263	"HiG"
"HiG_6"	627	"Rrbp1"	191	"HiG"
"HiG_6"	0	"H2afy"	555.5	"HiG"
"HiG_6"	649	"Fli1"	174	"HiG"
"HiG_6"	1047	"Slc25a5"	123	"HiG"
"HiG_6"	4044	"Cd34"	31	"HiG"
"HiG_6"	652	"Cyba"	172.5	"HiG"
"HiG_6"	0	"Igfbp4"	555.5	"HiG"
"HiG_6"	0	"Wsb1"	555.5	"HiG"
"HiG_6"	58	"Mfng"	338	"HiG"
"HiG_6"	3811	"Pfn1"	35.5	"HiG"
"HiG_6"	712	"Gabarap"	152	"HiG"
"HiG_6"	4680	"Sparc"	27	"HiG"
"HiG_6"	3	"Ywhah"	443	"HiG"
"HiG_6"	154	"Rab5c"	298	"HiG"
"HiG_6"	6230	"Ubb"	15	"HiG"
"HiG_6"	2	"Rcn3"	454.5	"HiG"
"HiG_6"	5	"Mydgf"	428	"HiG"
"HiG_6"	1	"Lrp11"	469	"HiG"
"HiG_6"	0	"Snx3"	555.5	"HiG"
"HiG_6"	1587	"Cdk1"	83	"HiG"
"HiG_6"	0	"Atp2b1"	555.5	"HiG"
"HiG_6"	0	"Dusp6"	555.5	"HiG"
"HiG_6"	0	"Nudt4"	555.5	"HiG"
"HiG_6"	9261	"Hsp90b1"	10	"HiG"
"HiG_6"	556	"H2afy2"	209	"HiG"
"HiG_6"	7	"Csrp2"	416	"HiG"
"HiG_6"	707	"Flt4"	156	"HiG"
"HiG_6"	8	"Upp1"	410.5	"HiG"
"HiG_6"	152	"Arf5"	299.5	"HiG"
"HiG_6"	28	"Tspan13"	364.5	"HiG"
"HiG_6"	1361	"Rrm2"	95	"HiG"
"HiG_6"	4020	"Ddx5"	33	"HiG"
"HiG_6"	0	"Hn1"	555.5	"HiG"
"HiG_6"	42	"Galk1"	352	"HiG"
"HiG_6"	90	"Fam64a"	322	"HiG"
"HiG_6"	0	"Mxra7"	555.5	"HiG"
"HiG_6"	19	"Lrrc59"	380	"HiG"
"HiG_6"	1	"Prkch"	469	"HiG"
"HiG_6"	1	"Zfp36l1"	469	"HiG"
"HiG_6"	543	"Lgmn"	211	"HiG"
"HiG_6"	558	"Ctla2a"	208	"HiG"
"HiG_6"	25	"Ctla2b"	369	"HiG"
"HiG_6"	1341	"Gadd45g"	97	"HiG"
"HiG_6"	0	"Sfxn1"	555.5	"HiG"
"HiG_6"	1	"Prelid1"	469	"HiG"
"HiG_6"	687	"Dbn1"	164	"HiG"
"HiG_6"	0	"Hapln1"	555.5	"HiG"
"HiG_6"	15	"Plk2"	388	"HiG"
"HiG_6"	339	"Emb"	254	"HiG"
"HiG_6"	732	"Arf4"	148	"HiG"
"HiG_6"	221	"Tkt"	278	"HiG"
"HiG_6"	47	"Clu"	348	"HiG"
"HiG_6"	471	"Bnip3l"	222	"HiG"
"HiG_6"	764	"Itm2b"	145	"HiG"
"HiG_6"	1287	"Dnajc3"	100	"HiG"
"HiG_6"	422	"Lrp10"	232	"HiG"
"HiG_6"	0	"Ripk3"	555.5	"HiG"
"HiG_6"	1	"Laptm4b"	469	"HiG"
"HiG_6"	9	"Eif3e"	405.5	"HiG"
"HiG_6"	382	"Litaf"	245	"HiG"
"HiG_6"	711	"Hes1"	153	"HiG"
"HiG_6"	514	"Sdf2l1"	215	"HiG"
"HiG_6"	0	"Arhgap31"	555.5	"HiG"
"HiG_6"	0	"Pdia5"	555.5	"HiG"
"HiG_6"	83	"Ets2"	327	"HiG"
"HiG_6"	3	"Tmbim6"	443	"HiG"
"HiG_6"	1	"Ivns1abp"	469	"HiG"
"HiG_6"	85	"Creld2"	326	"HiG"
"HiG_6"	1	"Pcbp4"	469	"HiG"
"HiG_6"	1185	"Dusp1"	113.5	"HiG"
"HiG_6"	0	"Bambi"	555.5	"HiG"
"HiG_6"	728	"Bin1"	150	"HiG"
"HiG_6"	312	"Ppic"	261	"HiG"
"HiG_6"	75	"Lmnb1"	331	"HiG"
"HiG_6"	260	"Fbn2"	268.5	"HiG"
"HiG_6"	7	"Ostf1"	416	"HiG"
"HiG_6"	60	"Hhex"	336	"HiG"
"HiG_6"	809	"Cyp26a1"	142	"HiG"
"HiG_6"	0	"Prdx3"	555.5	"HiG"
"HiG_6"	1488	"P4hb"	87	"HiG"
"HiG_6"	413	"Maged1"	236	"HiG"
"HiG_6"	1	"Hexa"	469	"HiG"
"HiG_6"	78	"Maged2"	329	"HiG"
"HiG_6"	122	"Sat1"	313	"HiG"
"HiG_6"	2	"Acot9"	454.5	"HiG"
"HiG_6"	511	"Prdx4"	216	"HiG"
"HiG_6"	4860	"Atp5b"	25	"HiG"
"HiG_6"	1	"Ifitm3"	469	"HiG"
"HiG_6"	9	"Tspan4"	405.5	"HiG"
"HiG_6"	15	"Eif4a3"	388	"HiG"
"HiG_6"	443	"Cct8"	227.5	"HiG"
"HiG_6"	2442	"Hprt"	51	"HiG"
"HiG_6"	34	"Nrp1"	358	"HiG"
"HiG_6"	892	"Sox17"	131	"HiG"
"HiG_6"	593	"Ptpn18"	201	"HiG"
"HiG_6"	3	"Itm2c"	443	"HiG"
"HiG_6"	5336	"Ncl"	21	"HiG"
"HiG_6"	1	"Dars"	469	"HiG"
"HiG_6"	4	"Rgl1"	434.5	"HiG"
"HiG_6"	0	"Mpc2"	555.5	"HiG"
"HiG_6"	440	"Atf3"	230	"HiG"
"HiG_6"	251	"Fam107b"	272	"HiG"
"HiG_6"	43	"Rsu1"	351	"HiG"
"HiG_6"	2018	"Vim"	63	"HiG"
"HiG_6"	30259	"Hspa5"	1	"HiG"
"HiG_6"	2520	"Notch1"	48	"HiG"
"HiG_6"	22	"Eif3m"	375.5	"HiG"
"HiG_6"	0	"Meis2"	555.5	"HiG"
"HiG_6"	1326	"Pdia3"	98	"HiG"
"HiG_6"	0	"Ehd4"	555.5	"HiG"
"HiG_6"	0	"Dusp2"	555.5	"HiG"
"HiG_6"	582	"Cst3"	202	"HiG"
"HiG_6"	0	"Car2"	555.5	"HiG"
"HiG_6"	4174	"Anxa5"	29	"HiG"
"HiG_6"	632	"Ppid"	182.5	"HiG"
"HiG_6"	0	"Serp1"	555.5	"HiG"
"HiG_6"	690	"Ssr3"	163	"HiG"
"HiG_6"	996	"S100a11"	126	"HiG"
"HiG_6"	0	"Npr1"	555.5	"HiG"
"HiG_6"	10	"Slc50a1"	401.5	"HiG"
"HiG_6"	73	"Efna1"	334	"HiG"
"HiG_6"	0	"Adam15"	555.5	"HiG"
"HiG_6"	2	"Gclm"	454.5	"HiG"
"HiG_6"	498	"Cnn3"	217	"HiG"
"HiG_6"	0	"Ddah1"	555.5	"HiG"
"HiG_6"	1789	"Cyr61"	73	"HiG"
"HiG_6"	3626	"Tln1"	40	"HiG"
"HiG_6"	25	"Txndc12"	369	"HiG"
"HiG_6"	628	"Tmem59"	189	"HiG"
"HiG_6"	100	"Slc2a1"	315	"HiG"
"HiG_6"	138	"Akr1a1"	307.5	"HiG"
"HiG_6"	90	"Ebna1bp2"	322	"HiG"
"HiG_6"	36	"Stmn1"	357	"HiG"
"HiG_6"	343	"Sh3bgrl3"	252.5	"HiG"
"HiG_6"	52	"Nos3"	345.5	"HiG"
"HiG_6"	0	"Ctnnbip1"	555.5	"HiG"
"HiG_6"	14	"Rer1"	392.5	"HiG"
"HiG_6"	0	"Cd38"	555.5	"HiG"
"HiG_6"	15	"Emilin1"	388	"HiG"
"HiG_6"	254	"Nudt9"	271	"HiG"
"HiG_6"	24	"Tpst2"	372	"HiG"
"HiG_6"	0	"Anxa3"	555.5	"HiG"
"HiG_6"	0	"Prkab1"	555.5	"HiG"
"HiG_6"	0	"Srsf9"	555.5	"HiG"
"HiG_6"	21	"Fscn1"	377	"HiG"
"HiG_6"	3673	"Flt1"	39	"HiG"
"HiG_6"	677	"Gng11"	166	"HiG"
"HiG_6"	2404	"Gnb2"	52	"HiG"
"HiG_6"	415	"Nt5c3"	234	"HiG"
"HiG_6"	32	"Gstk1"	361	"HiG"
"HiG_6"	280	"Sec61a1"	266	"HiG"
"HiG_6"	0	"Ptms"	555.5	"HiG"
"HiG_6"	32	"Clec1b"	361	"HiG"
"HiG_6"	0	"Gabarapl1"	555.5	"HiG"
"HiG_6"	0	"Arhgdib"	555.5	"HiG"
"HiG_6"	3	"Cmas"	443	"HiG"
"HiG_6"	0	"Vgll4"	555.5	"HiG"
"HiG_6"	3	"Slc2a3"	443	"HiG"
"HiG_6"	731	"Cd9"	149	"HiG"
"HiG_6"	426	"Vasp"	231	"HiG"
"HiG_6"	0	"Yif1b"	555.5	"HiG"
"HiG_6"	0	"Mfge8"	555.5	"HiG"
"HiG_6"	2160	"Arl6ip1"	57	"HiG"
"HiG_6"	1	"Lipt2"	469	"HiG"
"HiG_6"	6714	"Lyve1"	14	"HiG"
"HiG_6"	1392	"Plk1"	92	"HiG"
"HiG_6"	94	"Ilk"	320	"HiG"
"HiG_6"	0	"Plp2"	555.5	"HiG"
"HiG_6"	735	"Itm2a"	147	"HiG"
"HiG_6"	628	"Nono"	189	"HiG"
"HiG_6"	6	"Dkc1"	422.5	"HiG"
"HiG_6"	282	"Morf4l2"	265	"HiG"
"HiG_6"	0	"Gas6"	555.5	"HiG"
"HiG_6"	411	"Eif4ebp1"	237	"HiG"
"HiG_6"	539	"Col4a1"	212	"HiG"
"HiG_6"	157	"Col4a2"	297	"HiG"
"HiG_6"	0	"Rbpms"	555.5	"HiG"
"HiG_6"	80	"Msmo1"	328	"HiG"
"HiG_6"	405	"Slc25a4"	240	"HiG"
"HiG_6"	197	"Mmp2"	285.5	"HiG"
"HiG_6"	0	"Gins2"	555.5	"HiG"
"HiG_6"	0	"Cotl1"	555.5	"HiG"
"HiG_6"	9953	"Cdh5"	9	"HiG"
"HiG_6"	4	"Cmtm3"	434.5	"HiG"
"HiG_6"	0	"Oaf"	555.5	"HiG"
"HiG_6"	1117	"Ets1"	120	"HiG"
"HiG_6"	14252	"Anxa2"	6	"HiG"
"HiG_6"	8685	"Pkm"	11	"HiG"
"HiG_6"	578	"Gsta4"	204	"HiG"
"HiG_6"	1155	"Ppib"	117	"HiG"
"HiG_6"	27	"Cmtm7"	366	"HiG"
"HiG_6"	354	"Plvap"	250	"HiG"
"HiG_6"	446	"Hoxb5"	226	"HiG"
"HiG_6"	0	"Smap2"	555.5	"HiG"
"HiG_6"	0	"Akap12"	555.5	"HiG"
"HiG_6"	2150	"S100a10"	58	"HiG"
"HiG_6"	231	"Tie1"	276	"HiG"
"HiG_6"	628	"Gcsh"	189	"HiG"
"HiG_6"	851	"Fkbp1a"	137	"HiG"
"HiG_6"	9	"Npl"	405.5	"HiG"
"HiG_6"	375	"Fbl"	247	"HiG"
"HiG_6"	1258	"Mrps6"	104.5	"HiG"
"HiG_6"	0	"Tm6sf1"	555.5	"HiG"
"HiG_6"	0	"Fam171a2"	555.5	"HiG"
"HiG_6"	0	"Pclaf"	555.5	"HiG"
"HiG_6"	1350	"Snx2"	96	"HiG"
"HiG_6"	5	"Atp1a1"	428	"HiG"
"HiG_6"	0	"Prkar2b"	555.5	"HiG"
"HiG_6"	0	"Kank3"	555.5	"HiG"
"HiG_6"	409	"Hgsnat"	238	"HiG"
"HiG_6"	0	"Fam212a"	555.5	"HiG"
"HiG_6"	0	"4921524J17Rik"	555.5	"HiG"
"HiG_6"	3	"Rgl2"	443	"HiG"
"HiG_6"	0	"Arl6ip5"	555.5	"HiG"
"HiG_6"	1408	"Txndc5"	90	"HiG"
"HiG_6"	90	"F11r"	322	"HiG"
"HiG_6"	4452	"Cldn5"	28	"HiG"
"HiG_6"	1	"Lpar6"	469	"HiG"
"HiG_6"	560	"Tubb4b"	207	"HiG"
"HiG_6"	8	"Myl12b"	410.5	"HiG"
"HiG_6"	710	"Rpl22l1"	154	"HiG"
"HiG_6"	617	"Bex2"	193.5	"HiG"
"HiG_6"	136	"Krtcap2"	309.5	"HiG"
"HiG_6"	378	"Cmtm8"	246	"HiG"
"HiG_6"	5	"Rcsd1"	428	"HiG"
"HiG_6"	5698	"Cd81"	18	"HiG"
"HiG_6"	150	"Ubash3b"	302	"HiG"
"HiG_6"	2837	"Ptma"	44	"HiG"
"HiG_6"	0	"Scarf1"	555.5	"HiG"
"HiG_6"	2	"Stard8"	454.5	"HiG"
"HiG_6"	0	"Mrpl34"	555.5	"HiG"
"HiG_6"	0	"Tsc22d1"	555.5	"HiG"
"HiG_6"	136	"Fermt2"	309.5	"HiG"
"HiG_6"	0	"Pim3"	555.5	"HiG"
"HiG_6"	7	"Prkcdbp"	416	"HiG"
"HiG_6"	0	"Limd2"	555.5	"HiG"
"HiG_6"	2	"Ndn"	454.5	"HiG"
"HiG_6"	13	"Ssr2"	394.5	"HiG"
"HiG_6"	0	"Gpsm3"	555.5	"HiG"
"HiG_6"	33	"Lyl1"	359	"HiG"
"HiG_6"	388	"Apln"	244	"HiG"
"HiG_6"	174	"Stab1"	290	"HiG"
"HiG_6"	315	"Pdlim7"	259	"HiG"
"HiG_6"	0	"Tax1bp3"	555.5	"HiG"
"HiG_6"	15	"Tceal9"	388	"HiG"
"HiG_6"	250	"Gngt2"	273	"HiG"
"HiG_6"	0	"Atp6v0b"	555.5	"HiG"
"HiG_6"	7	"S100a13"	416	"HiG"
"HiG_6"	0	"Vat1"	555.5	"HiG"
"HiG_6"	705	"Degs1"	157	"HiG"
"HiG_6"	1084	"Calm2"	122	"HiG"
