"signature"	"BetweennessCentrality"	"gene"	"rank_by_BC"	"PPI_cat"
"HiG_8"	0	"Gstm1"	65	"HiG"
"HiG_8"	3	"Cd33"	34	"HiG"
"HiG_8"	0	"Cstb"	65	"HiG"
"HiG_8"	225	"Ctsb"	6	"HiG"
"HiG_8"	0	"G0s2"	65	"HiG"
"HiG_8"	0	"Mcemp1"	65	"HiG"
"HiG_8"	720	"Cybb"	3	"HiG"
"HiG_8"	0	"Cyba"	65	"HiG"
"HiG_8"	120	"Mmp8"	13	"HiG"
"HiG_8"	210	"Ccl6"	7	"HiG"
"HiG_8"	1	"Nfkbia"	37.5	"HiG"
"HiG_8"	161	"Itm2b"	8	"HiG"
"HiG_8"	0	"Litaf"	65	"HiG"
"HiG_8"	81	"Grina"	19.5	"HiG"
"HiG_8"	524	"Anxa1"	4	"HiG"
"HiG_8"	0	"Prdx5"	65	"HiG"
"HiG_8"	0	"Lztfl1"	65	"HiG"
"HiG_8"	0	"Sat1"	65	"HiG"
"HiG_8"	0	"Vim"	65	"HiG"
"HiG_8"	81	"Gsn"	19.5	"HiG"
"HiG_8"	0	"S100a11"	65	"HiG"
"HiG_8"	0	"Pf4"	65	"HiG"
"HiG_8"	2	"Aldh2"	35.5	"HiG"
"HiG_8"	79	"Cd9"	22	"HiG"
"HiG_8"	77	"Tyrobp"	23	"HiG"
"HiG_8"	0	"Mpp1"	65	"HiG"
"HiG_8"	0	"Ngp"	65	"HiG"
"HiG_8"	1683	"Ltf"	1	"HiG"
"HiG_8"	8	"Cd53"	32	"HiG"
"HiG_8"	0	"Ceacam10"	65	"HiG"
"HiG_8"	0	"Igsf6"	65	"HiG"
"HiG_8"	0	"Syne1"	65	"HiG"
"HiG_8"	0	"AA467197"	65	"HiG"
"HiG_8"	0	"Klhdc4"	65	"HiG"
"HiG_8"	0	"Agl"	65	"HiG"
"HiG_8"	0	"Asprv1"	65	"HiG"
"HiG_8"	0	"Grn"	65	"HiG"
"HiG_8"	87	"Chil3"	17	"HiG"
"HiG_8"	402	"Lcn2"	5	"HiG"
"HiG_8"	0	"Bri3"	65	"HiG"
"HiG_8"	66	"Cd24a"	25	"HiG"
"HiG_8"	0	"Sorl1"	65	"HiG"
"HiG_8"	2	"S100a8"	35.5	"HiG"
"HiG_8"	0	"Wfdc21"	65	"HiG"
"HiG_8"	81	"Cd177"	19.5	"HiG"
"HiG_8"	0	"Fpr2"	65	"HiG"
"HiG_8"	138	"Itgam"	11	"HiG"
"HiG_8"	0	"Tusc1"	65	"HiG"
"HiG_8"	0	"Alox5ap"	65	"HiG"
"HiG_8"	160	"Pygl"	9.5	"HiG"
"HiG_8"	0	"Serpinb1a"	65	"HiG"
"HiG_8"	5	"Fcer1g"	33	"HiG"
"HiG_8"	0	"Chil1"	65	"HiG"
"HiG_8"	0	"Tecpr1"	65	"HiG"
"HiG_8"	0	"AB124611"	65	"HiG"
"HiG_8"	0	"Gda"	65	"HiG"
"HiG_8"	0	"Sh3bp5"	65	"HiG"
"HiG_8"	9	"Lyz2"	31	"HiG"
"HiG_8"	0	"Ceacam1"	65	"HiG"
"HiG_8"	0	"Arfgef2"	65	"HiG"
"HiG_8"	0	"Cd93"	65	"HiG"
"HiG_8"	0	"Msrb1"	65	"HiG"
"HiG_8"	0	"Tnfaip2"	65	"HiG"
"HiG_8"	109	"Sqstm1"	15	"HiG"
"HiG_8"	0	"Lsp1"	65	"HiG"
"HiG_8"	0	"Ifitm1"	65	"HiG"
"HiG_8"	63	"Camp"	26	"HiG"
"HiG_8"	160	"Tmsb4x"	9.5	"HiG"
"HiG_8"	0	"Mpeg1"	65	"HiG"
"HiG_8"	0	"Anxa4"	65	"HiG"
"HiG_8"	0	"Il1rn"	65	"HiG"
"HiG_8"	71	"S100a9"	24	"HiG"
"HiG_8"	0	"Golim4"	65	"HiG"
"HiG_8"	18	"Lgals3"	29	"HiG"
"HiG_8"	122	"Ctsd"	12	"HiG"
"HiG_8"	39	"Sirpa"	28	"HiG"
"HiG_8"	0	"Ear6"	65	"HiG"
"HiG_8"	1	"Fcgr3"	37.5	"HiG"
"HiG_8"	15	"Psap"	30	"HiG"
"HiG_8"	55	"Ifitm6"	27	"HiG"
"HiG_8"	0	"Pde2a"	65	"HiG"
"HiG_8"	0	"Adpgk"	65	"HiG"
"HiG_8"	880	"Fth1"	2	"HiG"
"HiG_9"	0	"Itgb2l"	46.5	"HiG"
"HiG_9"	108	"Itgb2"	9	"HiG"
"HiG_9"	155	"S100a6"	7	"HiG"
"HiG_9"	53	"Gstm1"	16.5	"HiG"
"HiG_9"	48	"Cd33"	19	"HiG"
"HiG_9"	0	"Prtn3"	46.5	"HiG"
"HiG_9"	0	"G0s2"	46.5	"HiG"
"HiG_9"	0	"Mcemp1"	46.5	"HiG"
"HiG_9"	93	"Cybb"	10	"HiG"
"HiG_9"	31	"Ctsg"	22	"HiG"
"HiG_9"	0	"H2afy"	46.5	"HiG"
"HiG_9"	53	"Hsd11b1"	16.5	"HiG"
"HiG_9"	0	"Cyba"	46.5	"HiG"
"HiG_9"	409	"Mpo"	1	"HiG"
"HiG_9"	34	"Nfkbia"	21	"HiG"
"HiG_9"	4	"Itm2b"	31	"HiG"
"HiG_9"	341	"Anxa1"	2	"HiG"
"HiG_9"	53	"Prdx5"	16.5	"HiG"
"HiG_9"	0	"Sat1"	46.5	"HiG"
"HiG_9"	0	"Vim"	46.5	"HiG"
"HiG_9"	64	"Fcnb"	12	"HiG"
"HiG_9"	75	"Gsn"	11	"HiG"
"HiG_9"	53	"S100a11"	16.5	"HiG"
"HiG_9"	15	"Aldh2"	26	"HiG"
"HiG_9"	0	"Tyrobp"	46.5	"HiG"
"HiG_9"	0	"Mpp1"	46.5	"HiG"
"HiG_9"	130	"Ngp"	8	"HiG"
"HiG_9"	0	"Cd53"	46.5	"HiG"
"HiG_9"	187	"Elane"	4	"HiG"
"HiG_9"	0	"Igsf6"	46.5	"HiG"
"HiG_9"	3	"Grn"	32	"HiG"
"HiG_9"	12	"Chil3"	28	"HiG"
"HiG_9"	170	"Lcn2"	6	"HiG"
"HiG_9"	5	"Cd24a"	29.5	"HiG"
"HiG_9"	1	"Sorl1"	34	"HiG"
"HiG_9"	19	"S100a8"	25	"HiG"
"HiG_9"	0	"Wfdc21"	46.5	"HiG"
"HiG_9"	0	"Lipg"	46.5	"HiG"
"HiG_9"	38	"Itgam"	20	"HiG"
"HiG_9"	0	"Alox5ap"	46.5	"HiG"
"HiG_9"	5	"Pygl"	29.5	"HiG"
"HiG_9"	29	"Serpinb1a"	23	"HiG"
"HiG_9"	13	"Fcer1g"	27	"HiG"
"HiG_9"	0	"Gda"	46.5	"HiG"
"HiG_9"	60	"Lgals1"	13	"HiG"
"HiG_9"	213	"Lyz2"	3	"HiG"
"HiG_9"	0	"Ceacam1"	46.5	"HiG"
"HiG_9"	0	"Mgst2"	46.5	"HiG"
"HiG_9"	0	"Msrb1"	46.5	"HiG"
"HiG_9"	0	"Tnfaip2"	46.5	"HiG"
"HiG_9"	0	"Camp"	46.5	"HiG"
"HiG_9"	27	"Tmsb4x"	24	"HiG"
"HiG_9"	0	"Plac8"	46.5	"HiG"
"HiG_9"	176	"S100a9"	5	"HiG"
"HiG_9"	0	"Sirpa"	46.5	"HiG"
"HiG_9"	2	"Srgn"	33	"HiG"
"HiG_9"	0	"Dmkn"	46.5	"HiG"
"HiG_9"	56	"Fcgr3"	14	"HiG"
"HiG_4"	1	"Ccnd2"	9	"HiG"
"HiG_4"	0	"H2afy"	17	"HiG"
"HiG_4"	24	"Cd34"	2	"HiG"
"HiG_4"	0	"Nfkbia"	17	"HiG"
"HiG_4"	0	"Gsn"	17	"HiG"
"HiG_4"	17	"Fabp5"	4	"HiG"
"HiG_4"	0	"Tsc22d1"	17	"HiG"
"HiG_4"	17	"H2-Aa"	4	"HiG"
"HiG_4"	0	"Ptprcap"	17	"HiG"
"HiG_4"	0	"Acadm"	17	"HiG"
"HiG_4"	2	"Lgals1"	8	"HiG"
"HiG_4"	0	"Ccdc62"	17	"HiG"
"HiG_4"	116	"Cd74"	1	"HiG"
"HiG_4"	0	"Ttf1"	17	"HiG"
"HiG_4"	17	"Bcl11a"	4	"HiG"
"HiG_4"	3	"Bcl2"	7	"HiG"
"HiG_4"	0	"Plac8"	17	"HiG"
"HiG_4"	0	"Lmo4"	17	"HiG"
"HiG_4"	0	"Srgn"	17	"HiG"
"HiG_4"	0	"Tmem176b"	17	"HiG"
"HiG_4"	0	"Ly6a"	17	"HiG"
"HiG_4"	8	"Mef2c"	6	"HiG"
"HiG_4"	0	"H2-Eb1"	17	"HiG"
"HiG_4"	0	"Fth1"	17	"HiG"
"HiG_11"	0	"Ccnd2"	19	"HiG"
"HiG_11"	0	"Gmpr"	19	"HiG"
"HiG_11"	0	"Scin"	19	"HiG"
"HiG_11"	98	"Gata2"	1	"HiG"
"HiG_11"	20	"H2afy"	9	"HiG"
"HiG_11"	56	"Myc"	5	"HiG"
"HiG_11"	0	"Alox5"	19	"HiG"
"HiG_11"	0	"Fabp5"	19	"HiG"
"HiG_11"	4	"Car2"	11	"HiG"
"HiG_11"	0	"Serpina3g"	19	"HiG"
"HiG_11"	0	"Ptprcap"	19	"HiG"
"HiG_11"	0	"F2r"	19	"HiG"
"HiG_11"	72	"Rap1b"	3	"HiG"
"HiG_11"	0	"Ccdc62"	19	"HiG"
"HiG_11"	0	"Csf2rb2"	19	"HiG"
"HiG_11"	16	"Hbb-bt"	10	"HiG"
"HiG_11"	0	"Ttf1"	19	"HiG"
"HiG_11"	64	"Ifitm1"	4	"HiG"
"HiG_11"	53	"Tmsb4x"	6	"HiG"
"HiG_11"	0	"Plac8"	19	"HiG"
"HiG_11"	0	"Muc13"	19	"HiG"
"HiG_11"	88	"Srgn"	2	"HiG"
"HiG_11"	38	"Pbx1"	8	"HiG"
"HiG_11"	52	"Csf2rb"	7	"HiG"
"HiG_11"	0	"Cdkn1a"	19	"HiG"
"HiG_11"	0	"Fth1"	19	"HiG"
"CTS_4"	0	"Snap47"	19	"CTS"
"CTS_4"	98	"Pax5"	2	"CTS"
"CTS_4"	0	"Dll1"	19	"CTS"
"CTS_4"	0	"Ciita"	19	"CTS"
"CTS_4"	0	"Lynx1"	19	"CTS"
"CTS_4"	0	"Cox6a2"	19	"CTS"
"CTS_4"	0	"Paqr5"	19	"CTS"
"CTS_4"	20	"H2-Ab1"	7	"CTS"
"CTS_4"	0	"Cldn11"	19	"CTS"
"CTS_4"	44	"H2-Aa"	5	"CTS"
"CTS_4"	58	"Ly6d"	3	"CTS"
"CTS_4"	0	"Tmem121"	19	"CTS"
"CTS_4"	0	"Fam43a"	19	"CTS"
"CTS_4"	18	"Gpr18"	8.5	"CTS"
"CTS_4"	0	"Il17re"	19	"CTS"
"CTS_4"	0	"Hhip"	19	"CTS"
"CTS_4"	0	"Ctnnd2"	19	"CTS"
"CTS_4"	101	"Ccnd1"	1	"CTS"
"CTS_4"	35	"Fyn"	6	"CTS"
"CTS_4"	0	"Gem"	19	"CTS"
"CTS_4"	0	"Tmem92"	19	"CTS"
"CTS_4"	50	"Ccr9"	4	"CTS"
"CTS_4"	0	"Sstr2"	19	"CTS"
"CTS_4"	0	"Tbxa2r"	19	"CTS"
"CTS_4"	0	"Pacsin1"	19	"CTS"
"CTS_4"	5	"H2-Eb1"	10	"CTS"
"CTS_4"	18	"Egfl7"	8.5	"CTS"
"CTS_11"	0	"Gmpr"	40	"CTS"
"CTS_11"	0	"Gstt1"	40	"CTS"
"CTS_11"	68	"Scin"	10.5	"CTS"
"CTS_11"	214	"Slc4a1"	3	"CTS"
"CTS_11"	0	"Ppy"	40	"CTS"
"CTS_11"	0	"C1qtnf1"	40	"CTS"
"CTS_11"	0	"Vmo1"	40	"CTS"
"CTS_11"	0	"Tex21"	40	"CTS"
"CTS_11"	0	"Gsc"	40	"CTS"
"CTS_11"	74	"Hbb-bs"	8	"CTS"
"CTS_11"	68	"Slc18a2"	10.5	"CTS"
"CTS_11"	35	"Podxl"	16	"CTS"
"CTS_11"	99	"Serpine2"	7	"CTS"
"CTS_11"	131	"Car2"	5	"CTS"
"CTS_11"	0	"Rhd"	40	"CTS"
"CTS_11"	0	"1700018F24Rik"	40	"CTS"
"CTS_11"	35	"Gp9"	16	"CTS"
"CTS_11"	0	"Pklr"	40	"CTS"
"CTS_11"	0	"Slc24a1"	40	"CTS"
"CTS_11"	0	"Serpine1"	40	"CTS"
"CTS_11"	0	"Tmco5b"	40	"CTS"
"CTS_11"	35	"Dpp4"	16	"CTS"
"CTS_11"	0	"Atp1b2"	40	"CTS"
"CTS_11"	0	"Sapcd1"	40	"CTS"
"CTS_11"	0	"4930563D23Rik"	40	"CTS"
"CTS_11"	180	"Gp5"	4	"CTS"
"CTS_11"	35	"Clca3a1"	16	"CTS"
"CTS_11"	0	"Ufsp1"	40	"CTS"
"CTS_11"	0	"Samd14"	40	"CTS"
"CTS_11"	0	"Alas2"	40	"CTS"
"CTS_11"	0	"C4b"	40	"CTS"
"CTS_11"	0	"Prkg1"	40	"CTS"
"CTS_11"	0	"Rex2"	40	"CTS"
"CTS_11"	0	"Mageb16"	40	"CTS"
"CTS_11"	281	"Prnp"	2	"CTS"
"CTS_11"	69	"Hba-a2"	9	"CTS"
"CTS_11"	67	"Hba-a1"	12	"CTS"
"CTS_11"	0	"Gal3st2"	40	"CTS"
"CTS_11"	0	"Olfr1472"	40	"CTS"
"CTS_11"	101	"Aqp8"	6	"CTS"
"CTS_11"	0	"Hbb-bt"	40	"CTS"
"CTS_11"	0	"Nudt11"	40	"CTS"
"CTS_11"	0	"Ankrd36"	40	"CTS"
"CTS_11"	0	"Adgrg2"	40	"CTS"
"CTS_11"	362	"Snca"	1	"CTS"
"CTS_11"	0	"Bex4"	40	"CTS"
"CTS_11"	0	"Serpina1e"	40	"CTS"
"CTS_11"	35	"Slc14a1"	16	"CTS"
"CTS_11"	0	"Six2"	40	"CTS"
"CTS_11"	0	"4833427G06Rik"	40	"CTS"
"CTS_11"	35	"Ms4a2"	16	"CTS"
"CTS_11"	0	"Pbx1"	40	"CTS"
"CTS_11"	35	"Apol11b"	16	"CTS"
"CTS_11"	0	"Car1"	40	"CTS"
"CTS_11"	0	"Scgb3a2"	40	"CTS"
"CTS_11"	0	"Olfr444"	40	"CTS"
"CTS_11"	0	"Olfr808"	40	"CTS"
"CTS_11"	0	"Olfr1138"	40	"CTS"
"CTS_11"	0	"Olfr420"	40	"CTS"
"CTS_11"	0	"Olfr194"	40	"CTS"
