"signature"	"gene"	"PageRank"	"EigenCentrality"	"PPI_cat"	"strength"	"normalized.strength"	"annd"	"rank_by_PR"	"rank_by_strength"	"rank_by_normalized.strength"	"rank_by_ANND"	"p.PageRank"	"rank_by_p.PR"	"p.annd"	"rank_by_p.ANND"
"CTS_11"	"Olfr444"	0.00355871886120996	7.44268849014087e-19	"CTS"	0	0	NA	50	50	50	NA	NA	NA	NA	NA
"CTS_11"	"Olfr808"	0.00355871886120996	7.44268849014087e-19	"CTS"	0	0	NA	50	50	50	NA	NA	NA	NA	NA
"CTS_11"	"Pbx1"	0.00355871886120996	7.44268849014087e-19	"CTS"	0	0	NA	50	50	50	NA	NA	NA	NA	NA
"CTS_11"	"Pklr"	0.00946183495375924	0.0499628675551828	"CTS"	0.111925781544861	0.00189704714482815	11.702934585791	27	14	14	8	NA	NA	NA	NA
"CTS_11"	"Podxl"	0.0126396865099522	2.7092175527396e-05	"CTS"	0.0298955057053181	0.000506703486530816	4.57082652065517	22	23	23	30	NA	NA	NA	NA
"CTS_11"	"Ppy"	0.00606800059769854	5.75210718648814e-09	"CTS"	0.00308697285830564	5.23215738695871e-05	4	30	34	34	33.5	NA	NA	NA	NA
"CTS_11"	"Prkg1"	0.0237247924080664	3.28491142216649e-20	"CTS"	0.000234058903351576	3.96710005680637e-06	1	13.5	37.5	37.5	38.5	NA	NA	NA	NA
"CTS_11"	"Prnp"	0.0258213966099068	0.00738948204430279	"CTS"	0.147682581088266	0.00250309459471638	8.28626009856131	9	12	12	21	NA	NA	NA	NA
"CTS_11"	"Rex2"	0.00355871886120996	7.44268849014087e-19	"CTS"	0	0	NA	50	50	50	NA	NA	NA	NA	NA
"CTS_11"	"Rhd"	0.0242381385438786	0.168047918088706	"CTS"	0.50165997375402	0.00850271141955966	13.4260583485684	12	10	10	1	NA	NA	NA	NA
"CTS_11"	"Samd14"	0.00769887448769441	5.02784141607828e-05	"CTS"	0.0133582824650364	0.000226411567204007	8	28	29	29	23	NA	NA	NA	NA
"CTS_11"	"Sapcd1"	0.00355871886120996	7.44268849014087e-19	"CTS"	0	0	NA	50	50	50	NA	NA	NA	NA	NA
"CTS_11"	"Scgb3a2"	0.00355871886120996	7.44268849014087e-19	"CTS"	0	0	NA	50	50	50	NA	NA	NA	NA	NA
"CTS_11"	"Scin"	0.0252676624165998	0.00178856302678281	"CTS"	0.112916378679835	0.00191383692677686	4.20778552807049	10	13	13	31	NA	NA	NA	NA
"CTS_11"	"Serpina1e"	0.0073012581551113	0.0059933173007346	"CTS"	0.0318338492328775	0.000539556766658941	11.373333072562	29	22	22	12	NA	NA	NA	NA
"CTS_11"	"Serpine1"	0.0132651445814913	1.90603197315411e-06	"CTS"	0.0156493283006365	0.000265242852553161	4.65106551201605	20	27	27	29	NA	NA	NA	NA
"CTS_11"	"Serpine2"	0.0225765954057252	5.40004454403212e-05	"CTS"	0.0414051389033896	0.000701782015311689	5.09479054162396	16	21	21	28	NA	NA	NA	NA
"CTS_11"	"Six2"	0.00471145023663709	4.93226268680604e-08	"CTS"	0.00320758955008117	5.43659245776469e-05	2	34	33	33	36.5	NA	NA	NA	NA
"CTS_11"	"Slc14a1"	0.0108311764669472	0.0028530226932179	"CTS"	0.0213226723306196	0.000361401225942704	9.61679996322488	24	24	24	18	NA	NA	NA	NA
"CTS_11"	"Slc18a2"	0.0122849388113043	0.00964415356439096	"CTS"	0.101306824427588	0.00171706482080658	11.5034955312507	23	15	15	10	NA	NA	NA	NA
"CTS_11"	"Slc24a1"	0.00355871886120996	7.44268849014087e-19	"CTS"	0	0	NA	50	50	50	NA	NA	NA	NA	NA
"CTS_11"	"Slc4a1"	0.0739845388179551	0.677224555051209	"CTS"	1.80822120898704	0.0306478171014753	11.0724607290685	4	4	4	14	NA	NA	NA	NA
"CTS_11"	"Snca"	0.0457933820988623	0.220357608733577	"CTS"	0.736792945037233	0.0124880160175802	9.96485055375843	8	8	8	17	NA	NA	NA	NA
"CTS_11"	"Tex21"	0.00355871886120996	7.44268849014087e-19	"CTS"	0	0	NA	50	50	50	NA	NA	NA	NA	NA
"CTS_11"	"Tmco5b"	0.00415285312881908	2.38296378010437e-08	"CTS"	0.000755243670866236	1.28007401841735e-05	2	38	36	36	36.5	NA	NA	NA	NA
"CTS_11"	"Ufsp1"	0.00355871886120996	7.44268849014087e-19	"CTS"	0	0	NA	50	50	50	NA	NA	NA	NA	NA
"CTS_11"	"Vmo1"	0.00361265449535447	1.18499712366034e-06	"CTS"	0.000205443819853809	3.48209864158998e-06	9	39	39	39	19	NA	NA	NA	NA
"CTS_4"	"Ccnd1"	0.0928116663553862	3.60615448202587e-05	"CTS"	0.0439761618722031	0.00169139084123858	2.40935125718548	4	9	9	20	NA	NA	NA	NA
"CTS_4"	"Ccr9"	0.0400698876732027	0.0153018739165303	"CTS"	0.0449630747155629	0.00172934902752165	3.79844379019979	9	8	8	13	NA	NA	NA	NA
"CTS_4"	"Ciita"	0.0473807579124238	0.295268414659358	"CTS"	0.302913797759102	0.0116505306830424	4.04375175630052	6	4	4	9	NA	NA	NA	NA
"CTS_4"	"Cldn11"	0.00712589073634204	7.80624700581666e-19	"CTS"	0	0	NA	24	24	24	NA	NA	NA	NA	NA
"CTS_4"	"Cox6a2"	0.00712589073634204	7.80624700581666e-19	"CTS"	0	0	NA	24	24	24	NA	NA	NA	NA	NA
"CTS_4"	"Ctnnd2"	0.0275631086571585	4.35905885052525e-07	"CTS"	0.011392462363918	0.000438171629381462	6	13	13	13	2	NA	NA	NA	NA
"CTS_4"	"Dll1"	0.0206231116948241	1.39135385340148e-06	"CTS"	0.0048163074689117	0.000185242594958142	2.50883973034442	15	17	17	19	NA	NA	NA	NA
"CTS_4"	"Egfl7"	0.030153702315128	1.71038790704632e-07	"CTS"	0.00851156100755609	0.000327367731059849	4.51838270908976	11	15	15	4	NA	NA	NA	NA
"CTS_4"	"Fam43a"	0.00712589073634204	7.80624700581666e-19	"CTS"	0	0	NA	24	24	24	NA	NA	NA	NA	NA
"CTS_4"	"Fyn"	0.0781736731600881	4.77818677466578e-07	"CTS"	0.035357898627428	0.001359919177978	2.76522975341006	5	10	10	18	NA	NA	NA	NA
"CTS_4"	"Gem"	0.0162514326867008	2.46183868713253e-09	"CTS"	0.00485585453001725	0.000186763635769894	3	17	16	16	16.5	NA	NA	NA	NA
"CTS_4"	"Gpr18"	0.0277206674722695	0.00162165841829608	"CTS"	0.0223202466132293	0.000858471023585744	3.84307717854942	12	11	11	12	NA	NA	NA	NA
"CTS_4"	"H2-Aa"	0.133026021606659	1	"CTS"	1.13356156194379	0.0435985216132226	4.09201998402554	1	1	1	7	NA	NA	NA	NA
"CTS_4"	"H2-Ab1"	0.107138018423761	0.848270127349933	"CTS"	0.868946145870282	0.0334210056103955	4.08384310109998	3	3	3	8	NA	NA	NA	NA
"CTS_4"	"H2-Eb1"	0.130914048877584	0.996178798289658	"CTS"	1.12169792184743	0.0431422277633626	4.10033685158246	2	2	2	6	NA	NA	NA	NA
"CTS_4"	"Hhip"	0.0233266109392183	3.45545529040172e-07	"CTS"	0.0090308815952705	0.000347341599818096	6	14	14	14	2	NA	NA	NA	NA
"CTS_4"	"Il17re"	0.0100392012930839	6.24426255274763e-05	"CTS"	0.00384596859721833	0.000147921869123782	4	18	18	18	10.5	NA	NA	NA	NA
"CTS_4"	"Ly6d"	0.0472524700322804	0.12186491713347	"CTS"	0.181733582675092	0.00698975317981122	3.40457790073064	7	5	5	14	NA	NA	NA	NA
"CTS_4"	"Lynx1"	0.0178394923905724	0.00626811191432153	"CTS"	0.0484760519184802	0.00186446353532616	4	16	6	6	10.5	NA	NA	NA	NA
"CTS_4"	"Pacsin1"	0.0409889070268162	9.13537892357087e-09	"CTS"	0.0180190811623722	0.000693041583168162	3	8	12	12	16.5	NA	NA	NA	NA
"CTS_4"	"Paqr5"	0.00712589073634204	7.80624700581666e-19	"CTS"	0	0	NA	24	24	24	NA	NA	NA	NA	NA
"CTS_4"	"Pax5"	0.0395180667989212	0.00531357748286978	"CTS"	0.0461172282136629	0.00177373954667934	4.25763871285142	10	7	7	5	NA	NA	NA	NA
"CTS_4"	"Snap47"	0.00712589073634204	7.80624700581666e-19	"CTS"	0	0	NA	24	24	24	NA	NA	NA	NA	NA
"CTS_4"	"Sstr2"	0.00712589073634204	7.80624700581666e-19	"CTS"	0	0	NA	24	24	24	NA	NA	NA	NA	NA
"CTS_4"	"Tbxa2r"	0.009900639116841	4.52262073835837e-06	"CTS"	0.00262845161219833	0.000101094292776859	3	19	20	20	15	NA	NA	NA	NA
"CTS_4"	"Tmem121"	0.00942728041268704	1.78137995569809e-05	"CTS"	0.00315964827675366	0.000121524933721295	6	20	19	19	2	NA	NA	NA	NA
"CTS_4"	"Tmem92"	0.00712589073634204	7.80624700581666e-19	"CTS"	0	0	NA	24	24	24	NA	NA	NA	NA	NA
"HiG_1"	"Ccdc62"	0.00920245398773007	0	"HiG"	0	0	NA	17.5	17.5	17.5	NA	NA	NA	NA	NA
"HiG_1"	"Ccnd2"	0.031835235952641	0.001685688362176	"HiG"	0.0551276960476928	0.00324280564986428	6.14616846955823	11	9	9	3	NA	NA	NA	NA
"HiG_1"	"Cd34"	0.0626475891392227	0.30201614221971	"HiG"	0.353462084925743	0.0207918873485731	5.30622473301796	5	5	5	11	NA	NA	NA	NA
"HiG_1"	"Ctsg"	0.129099765312102	1	"HiG"	1.09599734288153	0.0644704319342078	5.54399504427136	2	2	2	7	NA	NA	NA	NA
"HiG_1"	"Elane"	0.14337187307272	0.999638663406185	"HiG"	1.14977360451703	0.0676337414421783	5.37243751048146	1	1	1	9	NA	NA	NA	NA
"HiG_1"	"Fabp5"	0.0160474826024918	0.0013484197061354	"HiG"	0.0216413672680283	0.00127302160400167	7	15	15	15	1	NA	NA	NA	NA
"HiG_1"	"Fth1"	0.0181452612314274	0.000801675277387149	"HiG"	0.0237403721397526	0.00139649247880897	6.473655116932	14	12	12	2	NA	NA	NA	NA
"HiG_1"	"H2afy"	0.0613496932515337	0	"HiG"	0.0234160702051912	0.00137741589442301	1	7	13.5	13.5	15.5	NA	NA	NA	NA
"HiG_1"	"Ifitm1"	0.0256277659275504	0.00778837529543607	"HiG"	0.0544192325809808	0.00320113132829299	5.29221354116047	13	10	10	12	NA	NA	NA	NA
"HiG_1"	"Lgals1"	0.0605363642824357	0.0595812539854639	"HiG"	0.162683942069978	0.0095696436511752	4.42127881896803	8	7	7	13	NA	NA	NA	NA
"HiG_1"	"Mpo"	0.122009578092485	0.991943454128229	"HiG"	1.05312544627373	0.0619485556631606	5.62729405748045	3	3	3	6	NA	NA	NA	NA
"HiG_1"	"Myc"	0.0520206704527913	0.00773245634983593	"HiG"	0.102582491153498	0.00603426418549987	3.81981274359312	9	8	8	14	NA	NA	NA	NA
"HiG_1"	"Plac8"	0.0278363261775253	0.00231250630815479	"HiG"	0.0538119691900554	0.0031654099523562	5.92913427522324	12	11	11	5	NA	NA	NA	NA
"HiG_1"	"Prtn3"	0.108674224370156	0.904803617329469	"HiG"	0.931778513048965	0.0548105007675862	5.47187667194494	4	4	4	8	NA	NA	NA	NA
"HiG_1"	"Ptprcap"	0.00920245398773007	0	"HiG"	0	0	NA	17.5	17.5	17.5	NA	NA	NA	NA	NA
